Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg),CO2 battery
2022-06-24T20:25:00-04:00,2022-06-24 20:25:00,77.2,79,75,0,0,17.2,150,0,0.81,0.65,1.82,1.86,1.86,29.9,93,0,0,29.92,1
2022-06-24T20:20:00-04:00,2022-06-24 20:20:00,77.2,79,75,0.2,1.1,17.2,150,0,0.81,0.65,1.82,1.86,1.86,29.9,93,0,0,29.92,1
2022-06-24T20:15:00-04:00,2022-06-24 20:15:00,77.4,79.2,75.2,0,0,17.2,150,0,0.81,0.65,1.82,1.86,1.86,29.89,93,0,0,29.91,1
2022-06-24T20:10:00-04:00,2022-06-24 20:10:00,77.4,79.2,75.2,0,0,17.2,150,0,0.81,0.65,1.82,1.86,1.86,29.89,93,0,0,29.92,1
2022-06-24T20:05:00-04:00,2022-06-24 20:05:00,77.4,79.2,74.9,1.1,1.1,17.2,150,0,0.81,0.65,1.82,1.86,1.86,29.89,92,0,0,29.91,1
2022-06-24T20:00:00-04:00,2022-06-24 20:00:00,77.4,79.2,74.9,1.1,1.1,17.2,269,0,0.81,0.65,1.82,1.86,1.86,29.89,92,0,0,29.92,1
2022-06-24T19:55:00-04:00,2022-06-24 19:55:00,77.4,79.3,75.5,0.2,1.1,17.2,258,0,0.81,0.65,1.82,1.86,1.86,29.9,94,0,0,29.92,1
2022-06-24T19:50:00-04:00,2022-06-24 19:50:00,77.4,79.2,75.2,1.3,2.2,17.2,326,0,0.81,0.65,1.82,1.86,1.86,29.89,93,0,0,29.91,1
2022-06-24T19:45:00-04:00,2022-06-24 19:45:00,77.2,78.9,74.7,0.2,1.1,17.2,353,0,0.81,0.65,1.82,1.86,1.86,29.89,92,0,0,29.91,1
2022-06-24T19:40:00-04:00,2022-06-24 19:40:00,77.4,79.2,75.2,0.7,1.1,17.2,353,0,0.81,0.65,1.82,1.86,1.86,29.89,93,0,0,29.91,1
2022-06-24T19:35:00-04:00,2022-06-24 19:35:00,77.2,79,75,0,0,17.2,353,0,0.81,0.65,1.82,1.86,1.86,29.88,93,0,0,29.9,1
2022-06-24T19:30:00-04:00,2022-06-24 19:30:00,77.2,79,75,0.2,1.1,17.2,351,0,0.81,0.65,1.82,1.86,1.86,29.87,93,0,0,29.9,1
2022-06-24T19:25:00-04:00,2022-06-24 19:25:00,77.2,79,75,0,0,17.2,349,0,0.81,0.65,1.82,1.86,1.86,29.88,93,0,0.1,29.9,1
2022-06-24T19:20:00-04:00,2022-06-24 19:20:00,77.5,79.4,75.6,0,0,17.2,349,0,0.81,0.65,1.82,1.86,1.86,29.88,94,0,0.2,29.91,1
2022-06-24T19:15:00-04:00,2022-06-24 19:15:00,77.7,79.6,75.8,0.7,1.1,17.2,349,0.05,0.81,0.65,1.82,1.86,1.86,29.87,94,0,0.8,29.9,1
2022-06-24T19:10:00-04:00,2022-06-24 19:10:00,77.5,79.3,75.3,0.9,1.1,17.2,346,0.17,0.81,0.65,1.82,1.86,1.86,29.87,93,0,2.5,29.9,1
2022-06-24T19:05:00-04:00,2022-06-24 19:05:00,77.4,79.2,74.9,0.4,1.1,17.2,312,0.42,0.8,0.64,1.81,1.85,1.85,29.87,92,0,4.6,29.89,1
2022-06-24T19:01:00-04:00,2022-06-24 19:01:00,77.2,79,75.3,0.7,1.1,17.2,328,0.97,0.8,0.64,1.81,1.85,1.85,29.87,94,0,6.7,29.89,1
2022-06-24T18:55:00-04:00,2022-06-24 18:55:00,77,78.8,75.1,0,0,17.2,32,1.68,0.74,0.58,1.75,1.79,1.79,29.87,94,0,9.8,29.89,1
2022-06-24T18:50:00-04:00,2022-06-24 18:50:00,77,78.8,74.8,0,0,17.2,40,1.21,0.59,0.43,1.6,1.64,1.64,29.87,93,0,12.7,29.89,1
2022-06-24T18:45:00-04:00,2022-06-24 18:45:00,77.5,79.3,75,2.2,3.4,17.2,90,0.97,0.45,0.29,1.46,1.5,1.5,29.88,92,0,8.9,29.9,1
2022-06-24T18:40:00-04:00,2022-06-24 18:40:00,78.1,79.8,74.9,2.2,3.4,17.2,67,1.09,0.39,0.23,1.4,1.44,1.44,29.87,90,0,12.2,29.89,1
2022-06-24T18:35:00-04:00,2022-06-24 18:35:00,78.6,80.3,74.7,0.4,1.1,17.2,232,0.61,0.28,0.12,1.29,1.33,1.33,29.87,88,0,14.3,29.89,1
2022-06-24T18:30:00-04:00,2022-06-24 18:30:00,79,80.7,74.8,1.1,1.1,17.2,232,0.19,0.2,0.04,1.21,1.25,1.25,29.86,87,0,8.7,29.89,1
2022-06-24T18:27:00-04:00,2022-06-24 18:27:00,79.7,81.5,75.5,1.3,2.2,17.2,242,0.05,0.18,0.02,1.19,1.23,1.23,29.86,87,0,7.3,29.89,1
2022-06-24T18:20:00-04:00,2022-06-24 18:20:00,81.5,87.4,74.3,1.1,1.1,17.2,288,0.07,0.17,0.01,1.18,1.22,1.22,29.86,79,0,11.3,29.88,1
2022-06-24T18:15:00-04:00,2022-06-24 18:15:00,82.6,89.4,74.6,3.4,3.4,17.2,326,0.07,0.17,0.01,1.18,1.22,1.22,29.85,77,0,21.9,29.88,1
2022-06-24T18:10:00-04:00,2022-06-24 18:10:00,82.6,88.4,73,2.9,3.4,17.2,329,0,0.16,0,1.17,1.21,1.21,29.85,73,0,35.5,29.88,1
2022-06-24T18:05:00-04:00,2022-06-24 18:05:00,82.9,89.3,73.7,2.9,3.4,17.2,342,0,0.16,0,1.17,1.21,1.21,29.85,74,0,48.2,29.87,1
2022-06-24T18:00:00-04:00,2022-06-24 18:00:00,83.3,90.5,74.5,1.3,2.2,17.2,354,0,0.16,0,1.17,1.21,1.21,29.84,75,0,44.5,29.87,1
2022-06-24T17:55:00-04:00,2022-06-24 17:55:00,83.5,90,73.5,3.8,4.5,17.2,0,0,0.16,0,1.17,1.21,1.21,29.85,72,0,41.8,29.87,1
2022-06-24T17:50:00-04:00,2022-06-24 17:50:00,83.5,89.7,73.1,3.1,3.4,17.2,289,0,0.16,0,1.17,1.21,1.21,29.84,71,0,62.9,29.86,1
2022-06-24T17:45:00-04:00,2022-06-24 17:45:00,83.7,90.8,74.1,4,5.8,17.2,359,0,0.16,0,1.17,1.21,1.21,29.85,73,0,80.6,29.87,1
2022-06-24T17:40:00-04:00,2022-06-24 17:40:00,84.6,92.2,74.1,2.5,3.4,17.2,343,0,0.16,0,1.17,1.21,1.21,29.84,71,0,91.7,29.86,1
2022-06-24T17:35:00-04:00,2022-06-24 17:35:00,84.2,91.9,74.6,5.8,8.1,17.2,310,0,0.16,0,1.17,1.21,1.21,29.84,73,1,165,29.86,1
2022-06-24T17:30:00-04:00,2022-06-24 17:30:00,84.9,94,75.7,6,6.9,17.2,348,0,0.16,0,1.17,1.21,1.21,29.84,74,1,195.9,29.86,1
2022-06-24T17:25:00-04:00,2022-06-24 17:25:00,84.7,92.8,74.6,3.8,4.5,17.2,348,0,0.16,0,1.17,1.21,1.21,29.83,72,1,186.2,29.86,1
2022-06-24T17:21:00-04:00,2022-06-24 17:21:00,84.9,92.5,74,2,3.4,17.2,346,0,0.16,0,1.17,1.21,1.21,29.84,70,1,166.3,29.86,1
2022-06-24T17:15:00-04:00,2022-06-24 17:15:00,85.6,93.7,74.2,4.5,5.8,17.2,346,0,0.16,0,1.17,1.21,1.21,29.84,69,2,303.9,29.86,1
2022-06-24T17:10:00-04:00,2022-06-24 17:10:00,85.1,92.9,74.2,2.5,3.4,17.2,335,0,0.16,0,1.17,1.21,1.21,29.83,70,2,278.4,29.86,1
2022-06-24T17:05:00-04:00,2022-06-24 17:05:00,85.6,93.3,73.8,3.8,4.5,17.2,10,0,0.16,0,1.17,1.21,1.21,29.84,68,3,338.4,29.87,1
2022-06-24T17:00:00-04:00,2022-06-24 17:00:00,85.3,92.6,73.5,2.2,3.4,17.2,11,0,0.16,0,1.17,1.21,1.21,29.84,68,3,331.2,29.86,1
2022-06-24T16:55:00-04:00,2022-06-24 16:55:00,83.7,90.1,73.3,2.7,4.5,17.2,9,0,0.16,0,1.17,1.21,1.21,29.84,71,2,277.6,29.86,1
2022-06-24T16:50:00-04:00,2022-06-24 16:50:00,83.8,90.7,73.8,2.7,3.4,17.2,17,0,0.16,0,1.17,1.21,1.21,29.83,72,0,92.8,29.86,1
2022-06-24T16:45:00-04:00,2022-06-24 16:45:00,83.8,90.7,73.8,3.1,4.5,17.2,7,0,0.16,0,1.17,1.21,1.21,29.84,72,0,88.1,29.86,1
2022-06-24T16:40:00-04:00,2022-06-24 16:40:00,83.8,90.7,73.8,3.1,6.9,17.2,24,0,0.16,0,1.17,1.21,1.21,29.84,72,0,81,29.86,1
2022-06-24T16:35:00-04:00,2022-06-24 16:35:00,83.8,90.7,73.8,2.9,3.4,17.2,30,0,0.16,0,1.17,1.21,1.21,29.84,72,0,85.5,29.86,1
2022-06-24T16:30:00-04:00,2022-06-24 16:30:00,84.6,92.2,74.1,3.4,4.5,17.2,74,0,0.16,0,1.17,1.21,1.21,29.84,71,0,72.1,29.86,1
2022-06-24T16:25:00-04:00,2022-06-24 16:25:00,84.9,92.8,74.4,4.5,5.8,17.2,268,0,0.16,0,1.17,1.21,1.21,29.83,71,0,79,29.85,1
2022-06-24T16:20:00-04:00,2022-06-24 16:20:00,84.7,92.4,74.2,2.2,2.2,17.2,353,0,0.16,0,1.17,1.21,1.21,29.83,71,0,73.3,29.86,1
2022-06-24T16:15:00-04:00,2022-06-24 16:15:00,84.9,92.8,74.4,4.5,5.8,17.2,340,0,0.16,0,1.17,1.21,1.21,29.83,71,0,62.8,29.86,1
2022-06-24T16:10:00-04:00,2022-06-24 16:10:00,85.5,93.5,74.1,2.9,3.4,17.2,292,0,0.16,0,1.17,1.21,1.21,29.83,69,0,66.3,29.86,1
2022-06-24T16:05:00-04:00,2022-06-24 16:05:00,85.8,94.2,74.4,6.9,8.1,17.2,308,0,0.16,0,1.17,1.21,1.21,29.83,69,0,71.2,29.86,1
2022-06-24T16:00:00-04:00,2022-06-24 16:00:00,86.4,93.9,73.2,3.8,5.8,17.2,344,0,0.16,0,1.17,1.21,1.21,29.84,65,1,179.2,29.86,1
2022-06-24T15:55:00-04:00,2022-06-24 15:55:00,86.5,95.4,74.7,6,9.2,17.2,254,0,0.16,0,1.17,1.21,1.21,29.84,68,1,158.8,29.86,1
2022-06-24T15:50:00-04:00,2022-06-24 15:50:00,86.4,94.7,74.1,4,4.5,17.2,355,0,0.16,0,1.17,1.21,1.21,29.84,67,4,478.3,29.86,1
2022-06-24T15:45:00-04:00,2022-06-24 15:45:00,86,94.2,74.2,5.4,8.1,17.2,7,0,0.16,0,1.17,1.21,1.21,29.84,68,2,206.7,29.87,1
2022-06-24T15:41:00-04:00,2022-06-24 15:41:00,85.8,93.3,73.5,4.3,6.9,17.2,300,0,0.16,0,1.17,1.21,1.21,29.85,67,2,241,29.87,1
2022-06-24T15:35:00-04:00,2022-06-24 15:35:00,87.1,95.9,74.3,7.6,9.2,17.2,296,0,0.16,0,1.17,1.21,1.21,29.85,66,3,360.6,29.88,1
2022-06-24T15:30:00-04:00,2022-06-24 15:30:00,87.6,96.1,73.9,7.4,10.3,17.2,352,0,0.16,0,1.17,1.21,1.21,29.85,64,6,704.7,29.87,1
2022-06-24T15:25:00-04:00,2022-06-24 15:25:00,88.2,97,74,3.6,4.5,17.2,325,0,0.16,0,1.17,1.21,1.21,29.84,63,6,630.3,29.87,1
2022-06-24T15:20:00-04:00,2022-06-24 15:20:00,88,96.6,73.8,4.5,6.9,17.2,353,0,0.16,0,1.17,1.21,1.21,29.85,63,6,673.3,29.87,1
2022-06-24T15:15:00-04:00,2022-06-24 15:15:00,87.1,95,73.4,8.1,10.3,15.9,296,0,0.16,0,1.17,1.21,1.21,29.84,64,6,693.5,29.87,1
2022-06-24T15:10:00-04:00,2022-06-24 15:10:00,87.6,96.1,73.9,9.6,11.4,14.8,282,0,0.16,0,1.17,1.21,1.21,29.85,64,7,745.9,29.87,1
2022-06-24T15:05:00-04:00,2022-06-24 15:05:00,87.3,95.4,73.6,2.2,3.4,12.5,325,0,0.16,0,1.17,1.21,1.21,29.85,64,6,717.7,29.87,1
2022-06-24T15:00:00-04:00,2022-06-24 15:00:00,88.7,97.7,74,1.3,2.2,11.4,298,0,0.16,0,1.17,1.21,1.21,29.84,62,3,364.8,29.86,1
2022-06-24T14:55:00-04:00,2022-06-24 14:55:00,87.4,95.7,73.7,6.9,8.1,11.4,281,0,0.16,0,1.17,1.21,1.21,29.84,64,7,726.9,29.86,1
2022-06-24T14:50:00-04:00,2022-06-24 14:50:00,86.7,94.1,73,1.3,2.2,11.4,299,0,0.16,0,1.17,1.21,1.21,29.85,64,7,739.5,29.87,1
2022-06-24T14:45:00-04:00,2022-06-24 14:45:00,86.5,93.7,72.8,5.8,9.2,11.4,309,0,0.16,0,1.17,1.21,1.21,29.85,64,7,788.8,29.87,1
2022-06-24T14:41:00-04:00,2022-06-24 14:41:00,86.5,93.7,72.8,6,8.1,11.4,302,0,0.16,0,1.17,1.21,1.21,29.85,64,7,793.2,29.87,1
2022-06-24T14:35:00-04:00,2022-06-24 14:35:00,86.5,93.7,72.8,2.7,4.5,11.4,286,0,0.16,0,1.17,1.21,1.21,29.86,64,2,212.9,29.88,1
2022-06-24T14:30:00-04:00,2022-06-24 14:30:00,87.6,94.7,72.5,4,5.8,11.4,265,0,0.16,0,1.17,1.21,1.21,29.84,61,8,837.3,29.87,1
2022-06-24T14:25:00-04:00,2022-06-24 14:25:00,88,95.1,72.3,4.9,6.9,11.4,319,0,0.16,0,1.17,1.21,1.21,29.85,60,7,806.7,29.87,1
2022-06-24T14:20:00-04:00,2022-06-24 14:20:00,87.1,94.5,72.9,2,3.4,11.4,332,0,0.16,0,1.17,1.21,1.21,29.84,63,7,789.6,29.87,1
2022-06-24T14:15:00-04:00,2022-06-24 14:15:00,86.5,93.3,72.4,4.5,6.9,11.4,297,0,0.16,0,1.17,1.21,1.21,29.85,63,7,806.7,29.87,1
2022-06-24T14:10:00-04:00,2022-06-24 14:10:00,86.4,93,72.3,2.2,4.5,11.4,283,0,0.16,0,1.17,1.21,1.21,29.85,63,2,258.9,29.88,1
2022-06-24T14:05:00-04:00,2022-06-24 14:05:00,86.5,92.8,71.9,1.1,2.2,11.4,258,0,0.16,0,1.17,1.21,1.21,29.86,62,2,218.3,29.88,1
2022-06-24T14:00:00-04:00,2022-06-24 14:00:00,86.5,92.8,71.9,2.7,3.4,11.4,295,0,0.16,0,1.17,1.21,1.21,29.85,62,2,275,29.88,1
2022-06-24T13:55:00-04:00,2022-06-24 13:55:00,85.8,91.4,71.2,4.5,5.8,11.4,9,0,0.16,0,1.17,1.21,1.21,29.86,62,2,253.7,29.88,1
2022-06-24T13:50:00-04:00,2022-06-24 13:50:00,86,92.2,71.9,4.5,5.8,11.4,256,0,0.16,0,1.17,1.21,1.21,29.86,63,2,252.7,29.89,1
2022-06-24T13:45:00-04:00,2022-06-24 13:45:00,85.6,91.8,72,5.1,5.8,11.4,297,0,0.16,0,1.17,1.21,1.21,29.86,64,2,293,29.88,1
2022-06-24T13:40:00-04:00,2022-06-24 13:40:00,86.5,92.8,71.9,2.9,4.5,11.4,280,0,0.16,0,1.17,1.21,1.21,29.86,62,1,202.5,29.88,1
2022-06-24T13:35:00-04:00,2022-06-24 13:35:00,86.4,93,72.3,2,2.2,11.4,298,0,0.16,0,1.17,1.21,1.21,29.86,63,1,176.8,29.88,1
2022-06-24T13:30:00-04:00,2022-06-24 13:30:00,86.7,92.9,71.6,6.5,8.1,11.4,284,0,0.16,0,1.17,1.21,1.21,29.86,61,3,327.1,29.88,1
2022-06-24T13:26:00-04:00,2022-06-24 13:26:00,88.3,95.8,72.6,5.4,9.2,9.2,307,0,0.16,0,1.17,1.21,1.21,29.86,60,7,796.8,29.88,1
2022-06-24T13:20:00-04:00,2022-06-24 13:20:00,87.3,93.7,71.7,2.9,4.5,9.2,292,0,0.16,0,1.17,1.21,1.21,29.86,60,9,933.6,29.88,1
2022-06-24T13:15:00-04:00,2022-06-24 13:15:00,87.8,95.6,73.1,4,4.5,9.2,293,0,0.16,0,1.17,1.21,1.21,29.86,62,2,278.4,29.89,1
2022-06-24T13:10:00-04:00,2022-06-24 13:10:00,88.3,96.3,73.1,4.9,6.9,9.2,290,0,0.16,0,1.17,1.21,1.21,29.86,61,9,964.1,29.88,1
2022-06-24T13:05:00-04:00,2022-06-24 13:05:00,88.5,95.8,72.3,2.2,2.2,9.2,301,0,0.16,0,1.17,1.21,1.21,29.86,59,3,337.2,29.89,1
2022-06-24T13:00:00-04:00,2022-06-24 13:00:00,88.7,95.2,71.5,2.5,3.4,9.2,339,0,0.16,0,1.17,1.21,1.21,29.87,57,2,274.9,29.89,1
2022-06-24T12:55:00-04:00,2022-06-24 12:55:00,88.5,95.3,71.8,3.4,4.5,9.2,303,0,0.16,0,1.17,1.21,1.21,29.86,58,7,744.6,29.89,1
2022-06-24T12:50:00-04:00,2022-06-24 12:50:00,89.1,95.1,70.8,2,3.4,9.2,340,0,0.16,0,1.17,1.21,1.21,29.86,55,10,1026.1,29.89,1
2022-06-24T12:45:00-04:00,2022-06-24 12:45:00,88.2,94.7,71.5,5.1,6.9,9.2,355,0,0.16,0,1.17,1.21,1.21,29.87,58,10,1038.2,29.9,1
2022-06-24T12:40:00-04:00,2022-06-24 12:40:00,87.3,93.3,71.2,4.9,5.8,8.1,310,0,0.16,0,1.17,1.21,1.21,29.87,59,8,850.2,29.89,1
2022-06-24T12:35:00-04:00,2022-06-24 12:35:00,87.8,93.8,71.1,6.7,8.1,8.1,338,0,0.16,0,1.17,1.21,1.21,29.87,58,3,339.7,29.9,1
2022-06-24T12:30:00-04:00,2022-06-24 12:30:00,89.2,96.3,71.9,2.2,3.4,8.1,356,0,0.16,0,1.17,1.21,1.21,29.87,57,3,342.8,29.89,1
2022-06-24T12:25:00-04:00,2022-06-24 12:25:00,87.1,93.7,72,3.8,4.5,8.1,351,0,0.16,0,1.17,1.21,1.21,29.87,61,9,992.7,29.89,1
2022-06-24T12:20:00-04:00,2022-06-24 12:20:00,87.6,94.3,72,5.6,6.9,8.1,13,0,0.16,0,1.17,1.21,1.21,29.88,60,9,991.8,29.9,1
2022-06-24T12:15:00-04:00,2022-06-24 12:15:00,86.4,92.3,71.3,2.5,3.4,8.1,279,0,0.16,0,1.17,1.21,1.21,29.88,61,9,934.9,29.9,1
2022-06-24T12:10:00-04:00,2022-06-24 12:10:00,87.3,93.3,71.2,2.5,3.4,8.1,288,0,0.16,0,1.17,1.21,1.21,29.87,59,2,298,29.9,1
2022-06-24T12:05:00-04:00,2022-06-24 12:05:00,87.8,94.7,72.2,3.4,4.5,8.1,255,0,0.16,0,1.17,1.21,1.21,29.87,60,2,212.8,29.9,1
2022-06-24T12:00:00-04:00,2022-06-24 12:00:00,88,94.7,71.8,0.9,1.1,8.1,342,0,0.16,0,1.17,1.21,1.21,29.87,59,1,188.9,29.89,1
2022-06-24T11:55:00-04:00,2022-06-24 11:55:00,88.2,95.6,72.5,5.1,5.8,8.1,32,0,0.16,0,1.17,1.21,1.21,29.87,60,2,301,29.9,1
2022-06-24T11:50:00-04:00,2022-06-24 11:50:00,88.2,95.1,72,3.8,4.5,8.1,332,0,0.16,0,1.17,1.21,1.21,29.87,59,3,326.4,29.9,1
2022-06-24T11:45:00-04:00,2022-06-24 11:45:00,89.2,95.8,71.4,2.2,3.4,8.1,317,0,0.16,0,1.17,1.21,1.21,29.88,56,9,929.6,29.9,1
2022-06-24T11:40:00-04:00,2022-06-24 11:40:00,89.8,98.1,73,4.3,5.8,8.1,37,0,0.16,0,1.17,1.21,1.21,29.87,58,9,942.5,29.9,1
2022-06-24T11:35:00-04:00,2022-06-24 11:35:00,89.4,96.2,71.6,1.1,1.1,8.1,12,0,0.16,0,1.17,1.21,1.21,29.87,56,8,881.9,29.9,1
2022-06-24T11:30:00-04:00,2022-06-24 11:30:00,90,96.5,71.1,3.4,4.5,8.1,314,0,0.16,0,1.17,1.21,1.21,29.88,54,8,919.5,29.9,1
2022-06-24T11:25:00-04:00,2022-06-24 11:25:00,90,97,71.6,2,2.2,8.1,339,0,0.16,0,1.17,1.21,1.21,29.88,55,9,947.5,29.9,1
2022-06-24T11:20:00-04:00,2022-06-24 11:20:00,88.9,94.7,70.6,1.3,2.2,6.9,40,0,0.16,0,1.17,1.21,1.21,29.88,55,8,847.3,29.91,1
2022-06-24T11:15:00-04:00,2022-06-24 11:15:00,88.9,95.2,71.1,1.1,1.1,6.9,61,0,0.16,0,1.17,1.21,1.21,29.89,56,8,878.4,29.91,1
2022-06-24T11:10:00-04:00,2022-06-24 11:10:00,88.3,94,70.6,1.1,2.2,6.9,17,0,0.16,0,1.17,1.21,1.21,29.88,56,8,845.7,29.91,1
2022-06-24T11:05:00-04:00,2022-06-24 11:05:00,88.2,93.4,70,3.8,4.5,6.9,12,0,0.16,0,1.17,1.21,1.21,29.89,55,8,857.6,29.91,1
2022-06-24T11:00:00-04:00,2022-06-24 11:00:00,88.2,93.8,70.5,2.5,3.4,5.8,4,0,0.16,0,1.17,1.21,1.21,29.89,56,8,850.7,29.91,1
2022-06-24T10:55:00-04:00,2022-06-24 10:55:00,87.3,91.7,69.1,2.5,3.4,5.8,54,0,0.16,0,1.17,1.21,1.21,29.89,55,8,824.9,29.91,1
2022-06-24T10:51:00-04:00,2022-06-24 10:51:00,87.6,92.2,69.4,2.2,3.4,5.8,44,0,0.16,0,1.17,1.21,1.21,29.89,55,7,789.9,29.92,1
2022-06-24T10:45:00-04:00,2022-06-24 10:45:00,87.1,91.3,68.9,1.8,3.4,5.8,296,0,0.16,0,1.17,1.21,1.21,29.9,55,8,839.7,29.92,1
2022-06-24T10:41:00-04:00,2022-06-24 10:41:00,87.1,91.3,68.9,2.9,3.4,5.8,326,0,0.16,0,1.17,1.21,1.21,29.9,55,7,774.5,29.92,1
2022-06-24T10:35:00-04:00,2022-06-24 10:35:00,87.1,92.1,70,1.3,2.2,5.8,271,0,0.16,0,1.17,1.21,1.21,29.9,57,3,396.2,29.92,1
2022-06-24T10:30:00-04:00,2022-06-24 10:30:00,86.7,92.1,70.6,1.3,2.2,4.5,291,0,0.16,0,1.17,1.21,1.21,29.9,59,4,443.6,29.92,1
2022-06-24T10:25:00-04:00,2022-06-24 10:25:00,86.9,92.5,70.8,1.8,2.2,4.5,325,0,0.16,0,1.17,1.21,1.21,29.9,59,6,638.2,29.92,1
2022-06-24T10:20:00-04:00,2022-06-24 10:20:00,86.7,91.3,69.6,0,0,4.5,347,0,0.16,0,1.17,1.21,1.21,29.9,57,7,790,29.92,1
2022-06-24T10:15:00-04:00,2022-06-24 10:15:00,86.4,91.9,70.8,1.3,2.2,4.5,309,0,0.16,0,1.17,1.21,1.21,29.91,60,6,705,29.93,1
2022-06-24T10:10:00-04:00,2022-06-24 10:10:00,86.4,91.1,69.8,1.1,2.2,4.5,34,0,0.16,0,1.17,1.21,1.21,29.9,58,7,728.3,29.92,1
2022-06-24T10:05:00-04:00,2022-06-24 10:05:00,86,89.4,67.9,3.8,4.5,4.5,354,0,0.16,0,1.17,1.21,1.21,29.9,55,5,607.1,29.92,1
2022-06-24T10:00:00-04:00,2022-06-24 10:00:00,86,91.1,70.5,1.8,2.2,4.5,336,0,0.16,0,1.17,1.21,1.21,29.9,60,4,472.2,29.92,1
2022-06-24T09:55:00-04:00,2022-06-24 09:55:00,86.7,91.3,69.6,1.8,2.2,4.5,354,0,0.16,0,1.17,1.21,1.21,29.89,57,6,662.7,29.92,1
2022-06-24T09:50:00-04:00,2022-06-24 09:50:00,85.5,89.2,68.5,2,2.2,4.5,314,0,0.16,0,1.17,1.21,1.21,29.89,57,4,492.6,29.91,1
2022-06-24T09:45:00-04:00,2022-06-24 09:45:00,85.8,90.7,70.3,0.2,1.1,4.5,40,0,0.16,0,1.17,1.21,1.21,29.89,60,4,476.6,29.91,1
2022-06-24T09:40:00-04:00,2022-06-24 09:40:00,86.2,91.1,70.2,1.1,1.1,4.5,45,0,0.16,0,1.17,1.21,1.21,29.89,59,6,634.1,29.91,1
2022-06-24T09:35:00-04:00,2022-06-24 09:35:00,85.6,91.4,71.5,0,0,4.5,41,0,0.16,0,1.17,1.21,1.21,29.89,63,6,632.1,29.91,1
2022-06-24T09:30:00-04:00,2022-06-24 09:30:00,84.2,89,70.7,1.3,2.2,4.5,28,0,0.16,0,1.17,1.21,1.21,29.89,64,6,664.2,29.91,1
2022-06-24T09:25:00-04:00,2022-06-24 09:25:00,83.7,88.6,71.1,1.8,3.4,4.5,346,0,0.16,0,1.17,1.21,1.21,29.89,66,5,553.9,29.91,1
2022-06-24T09:21:00-04:00,2022-06-24 09:21:00,84,89.8,72.3,3.6,4.5,4.5,45,0,0.16,0,1.17,1.21,1.21,29.9,68,4,493.2,29.92,1
2022-06-24T09:15:00-04:00,2022-06-24 09:15:00,84.4,89.7,71.3,1.3,2.2,3.4,28,0,0.16,0,1.17,1.21,1.21,29.89,65,4,465,29.91,1
2022-06-24T09:10:00-04:00,2022-06-24 09:10:00,84.4,88.8,69.9,0.7,1.1,3.4,28,0,0.16,0,1.17,1.21,1.21,29.89,62,2,225.9,29.91,1
2022-06-24T09:05:00-04:00,2022-06-24 09:05:00,84.6,89.1,70.1,0.9,1.1,3.4,21,0,0.16,0,1.17,1.21,1.21,29.89,62,4,479.8,29.91,1
2022-06-24T09:00:00-04:00,2022-06-24 09:00:00,84.9,89.7,70.4,0.2,1.1,3.4,11,0,0.16,0,1.17,1.21,1.21,29.89,62,5,558,29.91,1
2022-06-24T08:55:00-04:00,2022-06-24 08:55:00,85.1,91.1,72,1.3,2.2,3.4,352,0,0.16,0,1.17,1.21,1.21,29.88,65,5,566.8,29.9,1
2022-06-24T08:50:00-04:00,2022-06-24 08:50:00,85.1,90.8,71.5,0.7,1.1,3.4,22,0,0.16,0,1.17,1.21,1.21,29.87,64,5,524.4,29.89,1
2022-06-24T08:45:00-04:00,2022-06-24 08:45:00,83.8,90,72.9,0,0,3.4,338,0,0.16,0,1.17,1.21,1.21,29.88,70,4,478.2,29.91,1
2022-06-24T08:40:00-04:00,2022-06-24 08:40:00,84.2,89.9,72,0.2,1.1,3.4,348,0,0.16,0,1.17,1.21,1.21,29.89,67,4,477.1,29.91,1
2022-06-24T08:35:00-04:00,2022-06-24 08:35:00,82.4,87.7,72.4,0,0,3.4,346,0,0.16,0,1.17,1.21,1.21,29.88,72,4,451.1,29.91,1
2022-06-24T08:30:00-04:00,2022-06-24 08:30:00,81.7,87.4,73.8,1.1,1.1,3.4,347,0,0.16,0,1.17,1.21,1.21,29.88,77,4,439.5,29.91,1
2022-06-24T08:25:00-04:00,2022-06-24 08:25:00,82.6,86.9,70.5,0,0,3.4,17,0,0.16,0,1.17,1.21,1.21,29.88,67,3,398.6,29.91,1
2022-06-24T08:20:00-04:00,2022-06-24 08:20:00,82.6,87.6,71.8,0.2,1.1,3.4,16,0,0.16,0,1.17,1.21,1.21,29.88,70,3,339.9,29.91,1
2022-06-24T08:15:00-04:00,2022-06-24 08:15:00,82.8,87.7,71.6,0,0,3.4,16,0,0.16,0,1.17,1.21,1.21,29.88,69,3,377,29.91,1
2022-06-24T08:10:00-04:00,2022-06-24 08:10:00,82,87.1,72.5,0.7,1.1,3.4,17,0,0.16,0,1.17,1.21,1.21,29.88,73,3,331.7,29.91,1
