Date,Simple Date,Outdoor Temperature (°F),Feels Like (°F),Dew Point (°F),Wind Speed (mph),Wind Gust (mph),Max Daily Gust (mph),Wind Direction (°),Hourly Rain (in/hr),Event Rain (in),Daily Rain (in),Weekly Rain (in),Monthly Rain (in),Total Rain (in),Relative Pressure (inHg),Outdoor Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Absolute Pressure (inHg)
2022-07-03T23:05:00-04:00,2022-07-03 23:05:00,77.9,79.8,75.7,0.2,1.1,12.5,68,0,0,0.01,0.01,0.12,236.22,30.01,93,0,0,29.94
2022-07-03T23:00:00-04:00,2022-07-03 23:00:00,77.9,79.8,75.7,0,0,12.5,68,0,0,0.01,0.01,0.12,236.22,30,93,0,0,29.93
2022-07-03T22:55:00-04:00,2022-07-03 22:55:00,78.3,80.2,76.1,0,0,12.5,126,0,0,0.01,0.01,0.12,236.22,30,93,0,0,29.94
2022-07-03T22:50:00-04:00,2022-07-03 22:50:00,78.3,80.2,75.8,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:45:00-04:00,2022-07-03 22:45:00,78.3,80.2,75.8,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:40:00-04:00,2022-07-03 22:40:00,78.3,80.2,75.8,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:35:00-04:00,2022-07-03 22:35:00,78.3,80.2,75.8,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.93
2022-07-03T22:30:00-04:00,2022-07-03 22:30:00,78.4,80.3,75.9,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:25:00-04:00,2022-07-03 22:25:00,78.6,80.5,76.1,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:20:00-04:00,2022-07-03 22:20:00,78.6,80.4,75.7,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,91,0,0,29.94
2022-07-03T22:15:00-04:00,2022-07-03 22:15:00,78.4,80.3,75.9,0,0,12.5,114,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:10:00-04:00,2022-07-03 22:10:00,78.4,80.3,75.9,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.93
2022-07-03T22:05:00-04:00,2022-07-03 22:05:00,78.6,80.5,76.1,0.7,1.1,12.5,118,0,0,0.01,0.01,0.12,236.22,30,92,0,0,29.94
2022-07-03T22:00:00-04:00,2022-07-03 22:00:00,79,80.9,76.5,0.2,1.1,12.5,118,0,0,0.01,0.01,0.12,236.22,29.99,92,0,0,29.93
2022-07-03T21:55:00-04:00,2022-07-03 21:55:00,79.2,81.1,76.3,0,0,12.5,118,0,0,0.01,0.01,0.12,236.22,29.99,91,0,0,29.93
2022-07-03T21:50:00-04:00,2022-07-03 21:50:00,79.3,81.2,76.4,0.4,1.1,12.5,118,0,0,0.01,0.01,0.12,236.22,29.99,91,0,0,29.93
2022-07-03T21:45:00-04:00,2022-07-03 21:45:00,79.5,81.4,76.3,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.99,90,0,0,29.92
2022-07-03T21:40:00-04:00,2022-07-03 21:40:00,79.7,81.6,76.2,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.99,89,0,0,29.92
2022-07-03T21:35:00-04:00,2022-07-03 21:35:00,79.7,81.6,76.5,0.2,1.1,12.5,113,0,0,0.01,0.01,0.12,236.22,29.98,90,0,0,29.92
2022-07-03T21:30:00-04:00,2022-07-03 21:30:00,79.5,81.4,76.3,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.97,90,0,0,29.91
2022-07-03T21:25:00-04:00,2022-07-03 21:25:00,79.5,81.4,76.6,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.98,91,0,0,29.92
2022-07-03T21:20:00-04:00,2022-07-03 21:20:00,79.7,81.6,76.5,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.97,90,0,0,29.91
2022-07-03T21:15:00-04:00,2022-07-03 21:15:00,80.1,86.6,76.9,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.97,90,0,0,29.91
2022-07-03T21:10:00-04:00,2022-07-03 21:10:00,80.4,87.1,76.8,0.2,1.1,12.5,131,0,0,0.01,0.01,0.12,236.22,29.97,89,0,0,29.91
2022-07-03T21:05:00-04:00,2022-07-03 21:05:00,80.6,87.3,76.7,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.97,88,0,0,29.91
2022-07-03T21:00:00-04:00,2022-07-03 21:00:00,80.4,86.8,76.5,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.97,88,0,0,29.91
2022-07-03T20:55:00-04:00,2022-07-03 20:55:00,80.6,87.3,76.7,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.96,88,0,0,29.9
2022-07-03T20:50:00-04:00,2022-07-03 20:50:00,81,88.1,76.8,0.7,1.1,12.5,131,0,0,0.01,0.01,0.12,236.22,29.96,87,0,0,29.9
2022-07-03T20:45:00-04:00,2022-07-03 20:45:00,81.1,88,76.5,0.9,1.1,12.5,131,0,0,0.01,0.01,0.12,236.22,29.96,86,0,0,29.9
2022-07-03T20:40:00-04:00,2022-07-03 20:40:00,81.1,88.3,76.9,0,0,12.5,131,0,0,0.01,0.01,0.12,236.22,29.95,87,0,0,29.89
2022-07-03T20:35:00-04:00,2022-07-03 20:35:00,81.3,88.5,76.7,1.1,1.1,12.5,157,0,0,0.01,0.01,0.12,236.22,29.96,86,0,0,29.9
2022-07-03T20:30:00-04:00,2022-07-03 20:30:00,81.5,89.1,76.9,0,0,12.5,132,0,0,0.01,0.01,0.12,236.22,29.96,86,0,0,29.89
2022-07-03T20:25:00-04:00,2022-07-03 20:25:00,81.5,89.1,76.9,0.9,1.1,12.5,166,0,0,0.01,0.01,0.12,236.22,29.96,86,0,0,29.9
2022-07-03T20:20:00-04:00,2022-07-03 20:20:00,81.9,89.8,76.9,0,0,12.5,115,0,0,0.01,0.01,0.12,236.22,29.96,85,0,0,29.89
2022-07-03T20:15:00-04:00,2022-07-03 20:15:00,81.9,89.6,76.6,0.7,1.1,12.5,121,0,0,0.01,0.01,0.12,236.22,29.95,84,0,0,29.89
2022-07-03T20:10:00-04:00,2022-07-03 20:10:00,82,89.8,76.7,0,0,12.5,130,0,0,0.01,0.01,0.12,236.22,29.94,84,0,0,29.88
2022-07-03T20:05:00-04:00,2022-07-03 20:05:00,81.9,89.8,76.9,2.9,4.5,12.5,187,0,0,0.01,0.01,0.12,236.22,29.95,85,0,0,29.89
2022-07-03T20:00:00-04:00,2022-07-03 20:00:00,82,90.1,77,1.3,2.2,12.5,171,0,0,0.01,0.01,0.12,236.22,29.95,85,0,0,29.89
2022-07-03T19:55:00-04:00,2022-07-03 19:55:00,82,90.1,77,2.9,3.4,12.5,181,0,0,0.01,0.01,0.12,236.22,29.95,85,0,0,29.89
2022-07-03T19:50:00-04:00,2022-07-03 19:50:00,82.2,90.7,77.2,1.1,1.1,12.5,138,0,0,0.01,0.01,0.12,236.22,29.95,85,0,0,29.89
2022-07-03T19:45:00-04:00,2022-07-03 19:45:00,82.2,90.7,77.2,1.8,2.2,12.5,146,0,0,0.01,0.01,0.12,236.22,29.94,85,0,0,29.88
2022-07-03T19:41:00-04:00,2022-07-03 19:41:00,82.2,90.4,76.9,2.9,5.8,12.5,192,0,0,0.01,0.01,0.12,236.22,29.94,84,0,0,29.88
2022-07-03T19:35:00-04:00,2022-07-03 19:35:00,82.2,90.7,77.2,2.5,3.4,12.5,166,0,0,0.01,0.01,0.12,236.22,29.94,85,0,0,29.88
2022-07-03T19:30:00-04:00,2022-07-03 19:30:00,82.4,90.9,77.1,0.2,1.1,12.5,136,0,0,0.01,0.01,0.12,236.22,29.93,84,0,0,29.87
2022-07-03T19:25:00-04:00,2022-07-03 19:25:00,82.6,91.5,77.3,0,0,12.5,109,0,0,0.01,0.01,0.12,236.22,29.93,84,0,0,29.87
2022-07-03T19:20:00-04:00,2022-07-03 19:20:00,82.8,91.7,77.1,1.8,2.2,12.5,212,0,0,0.01,0.01,0.12,236.22,29.94,83,0,0,29.88
2022-07-03T19:15:00-04:00,2022-07-03 19:15:00,82.9,92.3,77.6,0.2,1.1,12.5,142,0,0,0.01,0.01,0.12,236.22,29.93,84,0,0,29.87
2022-07-03T19:10:00-04:00,2022-07-03 19:10:00,83.1,92.6,77.4,4.3,5.8,12.5,190,0,0,0.01,0.01,0.12,236.22,29.93,83,0,0,29.87
2022-07-03T19:05:00-04:00,2022-07-03 19:05:00,83.1,92.6,77.4,1.1,1.1,12.5,179,0,0,0.01,0.01,0.12,236.22,29.93,83,0,0.4,29.86
2022-07-03T19:00:00-04:00,2022-07-03 19:00:00,83.5,93.3,77.4,1.8,3.4,12.5,176,0,0,0.01,0.01,0.12,236.22,29.92,82,0,3.4,29.86
2022-07-03T18:55:00-04:00,2022-07-03 18:55:00,83.7,93.9,77.6,2,3.4,12.5,187,0,0,0.01,0.01,0.12,236.22,29.92,82,0,4.8,29.86
2022-07-03T18:50:00-04:00,2022-07-03 18:50:00,83.8,93.8,77.3,3.8,4.5,12.5,180,0,0,0.01,0.01,0.12,236.22,29.93,81,0,8.2,29.86
2022-07-03T18:45:00-04:00,2022-07-03 18:45:00,84.2,94.9,77.7,4.3,5.8,12.5,202,0,0,0.01,0.01,0.12,236.22,29.92,81,0,10.8,29.86
2022-07-03T18:40:00-04:00,2022-07-03 18:40:00,84.4,95.1,77.5,2.9,3.4,12.5,185,0,0,0.01,0.01,0.12,236.22,29.92,80,0,14.3,29.86
2022-07-03T18:35:00-04:00,2022-07-03 18:35:00,84.7,95.9,77.8,1.1,1.1,12.5,147,0,0,0.01,0.01,0.12,236.22,29.91,80,0,17.7,29.85
2022-07-03T18:30:00-04:00,2022-07-03 18:30:00,84.7,95.5,77.4,2,2.2,12.5,181,0,0,0.01,0.01,0.12,236.22,29.92,79,0,21.6,29.86
2022-07-03T18:25:00-04:00,2022-07-03 18:25:00,84.9,95.7,77.3,3.8,4.5,12.5,180,0,0,0.01,0.01,0.12,236.22,29.91,78,0,25.1,29.85
2022-07-03T18:20:00-04:00,2022-07-03 18:20:00,84.9,96.1,77.6,2.9,3.4,12.5,217,0,0,0.01,0.01,0.12,236.22,29.92,79,0,29.5,29.86
2022-07-03T18:15:00-04:00,2022-07-03 18:15:00,84.9,96.1,77.6,0.4,1.1,12.5,199,0,0,0.01,0.01,0.12,236.22,29.92,79,0,32,29.86
2022-07-03T18:10:00-04:00,2022-07-03 18:10:00,85.1,97.1,78.2,0,0,12.5,51,0,0,0.01,0.01,0.12,236.22,29.92,80,0,33.8,29.86
2022-07-03T18:05:00-04:00,2022-07-03 18:05:00,85.8,98.7,78.5,0,0,12.5,51,0,0,0.01,0.01,0.12,236.22,29.91,79,0,36,29.85
2022-07-03T18:00:00-04:00,2022-07-03 18:00:00,86,98.8,78.3,0,0,12.5,51,0,0,0.01,0.01,0.12,236.22,29.9,78,0,38.2,29.84
2022-07-03T17:55:00-04:00,2022-07-03 17:55:00,86.5,99.8,78.4,0,0,12.5,74,0,0,0.01,0.01,0.12,236.22,29.91,77,0,42.5,29.84
2022-07-03T17:50:00-04:00,2022-07-03 17:50:00,86.5,99.8,78.4,0,0,12.5,228,0,0,0.01,0.01,0.12,236.22,29.91,77,0,66.3,29.85
2022-07-03T17:45:00-04:00,2022-07-03 17:45:00,86.5,100.8,79.2,0,0,12.5,229,0,0,0.01,0.01,0.12,236.22,29.91,79,0,75.8,29.85
2022-07-03T17:40:00-04:00,2022-07-03 17:40:00,86.5,100.3,78.8,0,0,12.5,228,0,0,0.01,0.01,0.12,236.22,29.91,78,0,84.5,29.84
2022-07-03T17:35:00-04:00,2022-07-03 17:35:00,86.9,101.5,79.2,0.2,1.1,12.5,228,0,0,0.01,0.01,0.12,236.22,29.91,78,0,61.5,29.85
2022-07-03T17:30:00-04:00,2022-07-03 17:30:00,87.3,101,78.4,1.8,2.2,12.5,116,0,0,0.01,0.01,0.12,236.22,29.91,75,0,69.4,29.85
2022-07-03T17:25:00-04:00,2022-07-03 17:25:00,87.3,102.2,79.2,0,0,12.5,148,0,0,0.01,0.01,0.12,236.22,29.91,77,0,92.7,29.85
2022-07-03T17:20:00-04:00,2022-07-03 17:20:00,87.3,102.2,79.2,0.2,1.1,12.5,3,0,0,0.01,0.01,0.12,236.22,29.91,77,1,104.5,29.85
2022-07-03T17:15:00-04:00,2022-07-03 17:15:00,87.4,103.1,79.7,0.9,1.1,12.5,275,0,0,0.01,0.01,0.12,236.22,29.9,78,1,111.8,29.84
2022-07-03T17:10:00-04:00,2022-07-03 17:10:00,88.2,103.7,79.2,0.7,1.1,12.5,229,0,0,0.01,0.01,0.12,236.22,29.9,75,1,110.6,29.84
2022-07-03T17:05:00-04:00,2022-07-03 17:05:00,88.2,103.1,78.8,0.7,1.1,12.5,46,0,0,0.01,0.01,0.12,236.22,29.9,74,1,151.3,29.84
2022-07-03T17:00:00-04:00,2022-07-03 17:00:00,88.2,103.1,78.8,1.3,2.2,12.5,162,0,0,0.01,0.01,0.12,236.22,29.9,74,1,114.9,29.84
2022-07-03T16:55:00-04:00,2022-07-03 16:55:00,88.7,104,78.9,4,5.8,12.5,188,0,0,0.01,0.01,0.12,236.22,29.89,73,1,140.4,29.83
2022-07-03T16:50:00-04:00,2022-07-03 16:50:00,88.3,102.8,78.5,2.2,2.2,12.5,133,0,0,0.01,0.01,0.12,236.22,29.9,73,3,351.4,29.84
2022-07-03T16:45:00-04:00,2022-07-03 16:45:00,87.6,101.3,78.3,0.4,1.1,12.5,161,0,0,0.01,0.01,0.12,236.22,29.89,74,1,149.6,29.83
2022-07-03T16:40:00-04:00,2022-07-03 16:40:00,87.4,100.8,78.1,2.5,3.4,12.5,177,0,0,0.01,0.01,0.12,236.22,29.9,74,1,100.2,29.84
2022-07-03T16:35:00-04:00,2022-07-03 16:35:00,88,103.1,79.1,1.8,3.4,12.5,99,0,0,0.01,0.01,0.12,236.22,29.9,75,0,88.5,29.84
2022-07-03T16:30:00-04:00,2022-07-03 16:30:00,88.5,104,79.1,1.8,2.2,12.5,97,0,0,0.01,0.01,0.12,236.22,29.89,74,1,186.1,29.83
2022-07-03T16:25:00-04:00,2022-07-03 16:25:00,88.2,103.7,79.2,1.8,3.4,12.5,138,0,0,0.01,0.01,0.12,236.22,29.89,75,1,190.4,29.83
2022-07-03T16:20:00-04:00,2022-07-03 16:20:00,88.7,104.6,79.3,4.9,9.2,12.5,200,0,0,0.01,0.01,0.12,236.22,29.9,74,1,162.6,29.84
2022-07-03T16:15:00-04:00,2022-07-03 16:15:00,89.4,106.8,80,3.4,4.5,12.5,207,0,0,0.01,0.01,0.12,236.22,29.89,74,1,192.1,29.83
2022-07-03T16:10:00-04:00,2022-07-03 16:10:00,89.8,107.4,80,4.5,5.8,12.5,151,0,0,0.01,0.01,0.12,236.22,29.9,73,1,193.4,29.84
2022-07-03T16:05:00-04:00,2022-07-03 16:05:00,90,107.3,79.7,5.8,8.1,12.5,194,0,0,0.01,0.01,0.12,236.22,29.89,72,3,354.4,29.83
2022-07-03T16:00:00-04:00,2022-07-03 16:00:00,90.5,108.2,79.8,2,2.2,12.5,202,0,0,0.01,0.01,0.12,236.22,29.9,71,4,492.3,29.84
2022-07-03T15:55:00-04:00,2022-07-03 15:55:00,90.1,106.9,79.4,4.9,5.8,12.5,181,0,0,0.01,0.01,0.12,236.22,29.89,71,5,535.7,29.83
2022-07-03T15:50:00-04:00,2022-07-03 15:50:00,91,109,79.8,2.7,3.4,12.5,204,0,0,0.01,0.01,0.12,236.22,29.89,70,5,519.7,29.83
2022-07-03T15:45:00-04:00,2022-07-03 15:45:00,91,109,79.8,0.9,1.1,12.5,204,0,0,0.01,0.01,0.12,236.22,29.89,70,4,475.9,29.83
2022-07-03T15:40:00-04:00,2022-07-03 15:40:00,90.7,108.8,80,2.5,3.4,12.5,217,0,0,0.01,0.01,0.12,236.22,29.9,71,4,495,29.84
2022-07-03T15:35:00-04:00,2022-07-03 15:35:00,90.1,106.9,79.4,6.3,6.9,12.5,196,0,0,0.01,0.01,0.12,236.22,29.9,71,5,542.7,29.84
2022-07-03T15:30:00-04:00,2022-07-03 15:30:00,92.5,112.2,80.4,3.1,4.5,11.4,196,0,0,0.01,0.01,0.12,236.22,29.9,68,3,377.4,29.84
2022-07-03T15:25:00-04:00,2022-07-03 15:25:00,93,112.9,80.4,2.9,3.4,11.4,188,0,0,0.01,0.01,0.12,236.22,29.9,67,5,530.9,29.84
2022-07-03T15:20:00-04:00,2022-07-03 15:20:00,92.3,110.7,79.7,1.1,1.1,11.4,121,0,0,0.01,0.01,0.12,236.22,29.9,67,5,575.2,29.84
2022-07-03T15:15:00-04:00,2022-07-03 15:15:00,91.4,109.5,79.8,1.6,2.2,11.4,151,0,0,0.01,0.01,0.12,236.22,29.91,69,5,580.4,29.84
2022-07-03T15:10:00-04:00,2022-07-03 15:10:00,90.3,106.8,79.2,5.6,6.9,11.4,186,0,0,0.01,0.01,0.12,236.22,29.9,70,5,597.7,29.84
2022-07-03T15:05:00-04:00,2022-07-03 15:05:00,91.2,109.6,80,2.9,3.4,11.4,163,0,0,0.01,0.01,0.12,236.22,29.9,70,6,640.3,29.84
2022-07-03T15:00:00-04:00,2022-07-03 15:00:00,91.4,109.5,79.8,2.5,3.4,11.4,196,0,0,0.01,0.01,0.12,236.22,29.9,69,6,648.9,29.84
2022-07-03T14:55:00-04:00,2022-07-03 14:55:00,91.2,109.6,80,3.4,4.5,11.4,203,0,0,0.01,0.01,0.12,236.22,29.9,70,6,662,29.84
2022-07-03T14:50:00-04:00,2022-07-03 14:50:00,92.1,109.3,79.1,2.5,3.4,11.4,195,0,0,0.01,0.01,0.12,236.22,29.91,66,6,668.5,29.85
2022-07-03T14:45:00-04:00,2022-07-03 14:45:00,92.5,109,78.5,4,6.9,11.4,216,0,0,0.01,0.01,0.12,236.22,29.91,64,6,662.8,29.84
2022-07-03T14:40:00-04:00,2022-07-03 14:40:00,92.7,108.8,78.2,3.8,4.5,11.4,199,0,0,0.01,0.01,0.12,236.22,29.91,63,6,643.7,29.84
2022-07-03T14:35:00-04:00,2022-07-03 14:35:00,91.9,107.2,77.9,3.1,4.5,11.4,195,0,0,0.01,0.01,0.12,236.22,29.91,64,6,660.6,29.84
2022-07-03T14:30:00-04:00,2022-07-03 14:30:00,92.3,107.6,77.8,3.1,6.9,11.4,134,0,0,0.01,0.01,0.12,236.22,29.91,63,6,686.2,29.85
2022-07-03T14:25:00-04:00,2022-07-03 14:25:00,92.3,109.9,79.3,2.5,3.4,11.4,120,0,0,0.01,0.01,0.12,236.22,29.9,66,7,725.7,29.84
2022-07-03T14:20:00-04:00,2022-07-03 14:20:00,92.1,109.3,79.1,7.2,10.3,11.4,165,0,0,0.01,0.01,0.12,236.22,29.91,66,7,802,29.85
2022-07-03T14:15:00-04:00,2022-07-03 14:15:00,92.7,108,77.7,2.5,4.5,11.4,132,0,0,0.01,0.01,0.12,236.22,29.91,62,8,829,29.85
2022-07-03T14:10:00-04:00,2022-07-03 14:10:00,92.5,109.7,79,2.2,3.4,11.4,24,0,0,0.01,0.01,0.12,236.22,29.91,65,7,791.3,29.85
2022-07-03T14:05:00-04:00,2022-07-03 14:05:00,91.9,109.5,79.3,2.5,3.4,9.2,195,0,0,0.01,0.01,0.12,236.22,29.91,67,6,710.5,29.85
2022-07-03T14:00:00-04:00,2022-07-03 14:00:00,91.4,107.2,78.4,2.9,4.5,9.2,128,0,0,0.01,0.01,0.12,236.22,29.92,66,7,736.1,29.86
2022-07-03T13:55:00-04:00,2022-07-03 13:55:00,91.8,109.2,79.2,3.6,4.5,8.1,201,0,0,0.01,0.01,0.12,236.22,29.92,67,3,318.3,29.86
2022-07-03T13:50:00-04:00,2022-07-03 13:50:00,91.9,111.1,80.2,1.8,2.2,8.1,48,0,0,0.01,0.01,0.12,236.22,29.91,69,6,709.2,29.85
2022-07-03T13:45:00-04:00,2022-07-03 13:45:00,90.9,107.9,79.3,1.3,2.2,8.1,208,0,0,0.01,0.01,0.12,236.22,29.93,69,5,589.9,29.86
2022-07-03T13:40:00-04:00,2022-07-03 13:40:00,90.5,107.4,79.3,2.7,4.5,8.1,250,0,0,0.01,0.01,0.12,236.22,29.91,70,5,566,29.85
2022-07-03T13:35:00-04:00,2022-07-03 13:35:00,90,106.6,79.3,2.5,3.4,8.1,206,0,0,0.01,0.01,0.12,236.22,29.92,71,5,564.3,29.86
2022-07-03T13:30:00-04:00,2022-07-03 13:30:00,90.3,107.5,79.6,3.6,5.8,8.1,220,0,0,0.01,0.01,0.12,236.22,29.93,71,3,351.7,29.87
2022-07-03T13:25:00-04:00,2022-07-03 13:25:00,91.6,110.1,80,3.6,5.8,8.1,201,0,0,0.01,0.01,0.12,236.22,29.93,69,3,357.8,29.86
2022-07-03T13:20:00-04:00,2022-07-03 13:20:00,92.1,108.6,78.6,1.3,2.2,8.1,70,0,0,0.01,0.01,0.12,236.22,29.94,65,7,755.2,29.88
2022-07-03T13:15:00-04:00,2022-07-03 13:15:00,91.2,105.3,77.3,1.6,2.2,8.1,201,0,0,0.01,0.01,0.12,236.22,29.93,64,5,575.6,29.86
2022-07-03T13:10:00-04:00,2022-07-03 13:10:00,91.8,107.7,78.3,2.2,2.2,6.9,192,0,0,0.01,0.01,0.12,236.22,29.93,65,7,791.3,29.87
2022-07-03T13:05:00-04:00,2022-07-03 13:05:00,91.8,107.7,78.3,1.3,2.2,6.9,104,0,0,0.01,0.01,0.12,236.22,29.93,65,5,513.2,29.87
2022-07-03T13:00:00-04:00,2022-07-03 13:00:00,91.8,108.4,78.8,2.5,4.5,5.8,183,0,0,0.01,0.01,0.12,236.22,29.93,66,7,732.2,29.87
2022-07-03T12:55:00-04:00,2022-07-03 12:55:00,89.6,106.8,79.8,0.4,1.1,5.8,73,0,0,0.01,0.01,0.12,236.22,29.94,73,4,439.8,29.88
2022-07-03T12:50:00-04:00,2022-07-03 12:50:00,89.6,108.2,80.6,0,0,5.8,76,0,0,0.01,0.01,0.12,236.22,29.93,75,9,1001.6,29.87
2022-07-03T12:45:00-04:00,2022-07-03 12:45:00,90.7,110.3,80.8,0.9,1.1,5.8,91,0,0,0.01,0.01,0.12,236.22,29.93,73,5,566.9,29.87
2022-07-03T12:40:00-04:00,2022-07-03 12:40:00,91.4,111,80.6,2,2.2,5.8,91,0,0,0.01,0.01,0.12,236.22,29.93,71,9,928.3,29.87
2022-07-03T12:35:00-04:00,2022-07-03 12:35:00,89.1,105.2,79.3,0,0,5.8,98,0,0,0.01,0.01,0.12,236.22,29.94,73,6,623.3,29.88
2022-07-03T12:30:00-04:00,2022-07-03 12:30:00,90.3,109,80.4,0.2,1.1,5.8,143,0,0,0.01,0.01,0.12,236.22,29.93,73,4,427.7,29.87
2022-07-03T12:25:00-04:00,2022-07-03 12:25:00,91.2,112,81.3,0.7,1.1,5.8,109,0,0,0.01,0.01,0.12,236.22,29.94,73,8,833.7,29.88
2022-07-03T12:20:00-04:00,2022-07-03 12:20:00,90.3,112,82.1,0.7,1.1,5.8,76,0,0,0.01,0.01,0.12,236.22,29.94,77,8,920.5,29.88
2022-07-03T12:15:00-04:00,2022-07-03 12:15:00,88.7,104,78.9,2.9,3.4,5.8,182,0,0,0.01,0.01,0.12,236.22,29.94,73,8,906.1,29.88
2022-07-03T12:10:00-04:00,2022-07-03 12:10:00,90.5,109.6,80.6,0.2,1.1,5.8,206,0,0,0.01,0.01,0.12,236.22,29.94,73,3,340.5,29.88
2022-07-03T12:05:00-04:00,2022-07-03 12:05:00,90.3,109,80.4,1.1,2.2,5.8,139,0,0,0.01,0.01,0.12,236.22,29.94,73,9,935.6,29.88
2022-07-03T12:00:00-04:00,2022-07-03 12:00:00,90,106.6,79.3,3.1,4.5,5.8,190,0,0,0.01,0.01,0.12,236.22,29.94,71,8,838.5,29.88
2022-07-03T11:55:00-04:00,2022-07-03 11:55:00,89.6,106.8,79.8,1.1,1.1,5.8,196,0,0,0.01,0.01,0.12,236.22,29.94,73,8,897.1,29.88
2022-07-03T11:50:00-04:00,2022-07-03 11:50:00,88.2,106.9,81.2,0,0,5.8,193,0,0,0.01,0.01,0.12,236.22,29.95,80,9,953,29.89
2022-07-03T11:45:00-04:00,2022-07-03 11:45:00,86.7,101.4,79.4,0.9,2.2,5.8,214,0,0,0.01,0.01,0.12,236.22,29.94,79,7,734.9,29.88
2022-07-03T11:40:00-04:00,2022-07-03 11:40:00,86,99.3,78.7,0,0,5.8,218,0,0,0.01,0.01,0.12,236.22,29.95,79,3,375.6,29.89
2022-07-03T11:35:00-04:00,2022-07-03 11:35:00,86.4,101,79.5,1.1,1.1,5.8,216,0,0,0.01,0.01,0.12,236.22,29.95,80,3,331.8,29.89
2022-07-03T11:30:00-04:00,2022-07-03 11:30:00,88.2,106.3,80.8,1.3,2.2,5.8,157,0,0,0.01,0.01,0.12,236.22,29.95,79,4,415.9,29.89
2022-07-03T11:25:00-04:00,2022-07-03 11:25:00,88.2,105.6,80.4,0,0,5.8,126,0,0,0.01,0.01,0.12,236.22,29.95,78,4,465,29.89
2022-07-03T11:20:00-04:00,2022-07-03 11:20:00,87.8,103.7,79.7,2.9,3.4,5.8,204,0,0,0.01,0.01,0.12,236.22,29.95,77,5,572.5,29.89
2022-07-03T11:15:00-04:00,2022-07-03 11:15:00,87.4,101.9,78.9,0.2,1.1,5.8,98,0,0,0.01,0.01,0.12,236.22,29.95,76,4,420.7,29.89
2022-07-03T11:10:00-04:00,2022-07-03 11:10:00,86.9,101.5,79.2,2.5,3.4,5.8,87,0,0,0.01,0.01,0.12,236.22,29.95,78,9,981.3,29.89
2022-07-03T11:05:00-04:00,2022-07-03 11:05:00,86.7,101.4,79.4,2.9,3.4,5.8,28,0,0,0.01,0.01,0.12,236.22,29.95,79,7,756.9,29.89
2022-07-03T11:00:00-04:00,2022-07-03 11:00:00,86.2,100.4,79.3,2.5,3.4,5.8,37,0,0,0.01,0.01,0.12,236.22,29.94,80,7,749.2,29.88
2022-07-03T10:55:00-04:00,2022-07-03 10:55:00,85.6,99.6,79.5,2,2.2,5.8,0,0,0,0.01,0.01,0.12,236.22,29.95,82,7,790.8,29.89
2022-07-03T10:50:00-04:00,2022-07-03 10:50:00,85.6,99.1,79.1,1.8,2.2,5.8,1,0,0,0.01,0.01,0.12,236.22,29.95,81,4,432.4,29.89
2022-07-03T10:45:00-04:00,2022-07-03 10:45:00,85.6,99.1,79.1,0.4,1.1,5.8,17,0,0,0.01,0.01,0.12,236.22,29.95,81,4,425.5,29.89
2022-07-03T10:40:00-04:00,2022-07-03 10:40:00,85.6,98.6,78.7,3.4,4.5,5.8,50,0,0,0.01,0.01,0.12,236.22,29.95,80,8,887.5,29.89
2022-07-03T10:35:00-04:00,2022-07-03 10:35:00,85.6,100.1,79.8,0,0,5.8,91,0,0,0.01,0.01,0.12,236.22,29.95,83,8,868.5,29.89
2022-07-03T10:30:00-04:00,2022-07-03 10:30:00,84.6,96.9,78.8,1.6,2.2,5.8,67,0,0,0.01,0.01,0.12,236.22,29.96,83,8,886.7,29.9
2022-07-03T10:25:00-04:00,2022-07-03 10:25:00,85.1,98.5,79.3,1.3,2.2,5.8,44,0,0,0.01,0.01,0.12,236.22,29.96,83,5,552.6,29.89
2022-07-03T10:20:00-04:00,2022-07-03 10:20:00,83.7,95,78.7,0,0,5.8,54,0,0,0.01,0.01,0.12,236.22,29.96,85,4,480.2,29.89
