,0,1,2,3,4,5
20136,1.0,12.0,2022.0,7.0,9.0,91.6
20137,1.0,11.916666666666666,2022.0,7.0,9.0,91.4
20138,1.0,11.833333333333334,2022.0,7.0,9.0,93.0
20139,1.0,11.75,2022.0,7.0,9.0,93.2
20140,1.0,11.666666666666666,2022.0,7.0,9.0,91.0
20141,1.0,11.583333333333334,2022.0,7.0,9.0,90.9
20142,1.0,11.5,2022.0,7.0,9.0,90.9
20143,1.0,11.416666666666666,2022.0,7.0,9.0,91.4
20144,1.0,11.333333333333334,2022.0,7.0,9.0,91.8
20145,1.0,11.25,2022.0,7.0,9.0,91.4
20146,1.0,11.166666666666666,2022.0,7.0,9.0,90.7
20147,1.0,11.083333333333334,2022.0,7.0,9.0,89.1
20148,1.0,11.0,2022.0,7.0,9.0,89.6
20149,1.0,10.916666666666666,2022.0,7.0,9.0,91.0
20150,1.0,10.833333333333334,2022.0,7.0,9.0,90.1
20151,1.0,10.75,2022.0,7.0,9.0,88.9
20152,1.0,10.666666666666666,2022.0,7.0,9.0,89.1
20153,1.0,10.583333333333334,2022.0,7.0,9.0,88.7
20154,1.0,10.5,2022.0,7.0,9.0,89.4
20155,1.0,10.416666666666666,2022.0,7.0,9.0,90.5
20156,1.0,10.333333333333334,2022.0,7.0,9.0,89.2
20157,1.0,10.25,2022.0,7.0,9.0,88.5
20158,1.0,10.166666666666666,2022.0,7.0,9.0,89.1
20159,1.0,10.083333333333334,2022.0,7.0,9.0,88.0
20160,1.0,10.0,2022.0,7.0,9.0,89.2
20161,1.0,9.916666666666666,2022.0,7.0,9.0,89.4
20162,1.0,9.833333333333334,2022.0,7.0,9.0,88.0
20163,1.0,9.75,2022.0,7.0,9.0,87.8
20164,1.0,9.666666666666666,2022.0,7.0,9.0,86.5
20165,1.0,9.583333333333334,2022.0,7.0,9.0,86.0
20166,1.0,9.5,2022.0,7.0,9.0,86.2
20167,1.0,9.416666666666666,2022.0,7.0,9.0,85.6
20168,1.0,9.333333333333334,2022.0,7.0,9.0,85.8
20169,1.0,9.25,2022.0,7.0,9.0,85.1
20170,1.0,9.166666666666666,2022.0,7.0,9.0,84.6
20171,1.0,9.083333333333334,2022.0,7.0,9.0,85.1
20172,1.0,9.0,2022.0,7.0,9.0,84.2
20173,1.0,8.916666666666666,2022.0,7.0,9.0,84.2
20174,1.0,8.833333333333334,2022.0,7.0,9.0,83.3
20175,1.0,8.75,2022.0,7.0,9.0,82.8
20176,1.0,8.666666666666666,2022.0,7.0,9.0,82.2
20177,1.0,8.583333333333334,2022.0,7.0,9.0,81.7
20178,1.0,8.5,2022.0,7.0,9.0,81.1
20179,1.0,8.416666666666666,2022.0,7.0,9.0,81.1
20180,1.0,8.333333333333334,2022.0,7.0,9.0,80.8
20181,1.0,8.25,2022.0,7.0,9.0,80.8
20182,1.0,8.166666666666666,2022.0,7.0,9.0,80.4
20183,1.0,8.083333333333334,2022.0,7.0,9.0,80.4
20184,1.0,8.0,2022.0,7.0,9.0,80.1
20185,1.0,7.916666666666667,2022.0,7.0,9.0,79.5
20186,1.0,7.833333333333333,2022.0,7.0,9.0,79.0
20187,1.0,7.75,2022.0,7.0,9.0,78.8
20188,1.0,7.666666666666667,2022.0,7.0,9.0,78.1
20189,1.0,7.583333333333333,2022.0,7.0,9.0,78.1
20190,1.0,7.516666666666667,2022.0,7.0,9.0,78.4
20191,1.0,7.416666666666667,2022.0,7.0,9.0,77.7
20192,1.0,7.333333333333333,2022.0,7.0,9.0,77.0
20193,1.0,7.25,2022.0,7.0,9.0,76.5
20194,1.0,7.166666666666667,2022.0,7.0,9.0,76.5
20195,1.0,7.083333333333333,2022.0,7.0,9.0,76.1
20196,1.0,7.0,2022.0,7.0,9.0,76.1
20197,1.0,6.916666666666667,2022.0,7.0,9.0,76.1
20198,1.0,6.833333333333333,2022.0,7.0,9.0,75.7
20199,1.0,6.75,2022.0,7.0,9.0,75.7
20200,1.0,6.666666666666667,2022.0,7.0,9.0,75.7
20201,1.0,6.583333333333333,2022.0,7.0,9.0,75.4
20202,1.0,6.5,2022.0,7.0,9.0,74.7
20203,1.0,6.416666666666667,2022.0,7.0,9.0,74.5
20204,1.0,6.333333333333333,2022.0,7.0,9.0,74.1
20205,1.0,6.283333333333333,2022.0,7.0,9.0,74.1
20206,1.0,6.166666666666667,2022.0,7.0,9.0,74.1
20207,1.0,6.083333333333333,2022.0,7.0,9.0,74.5
20208,1.0,6.0,2022.0,7.0,9.0,74.7
20209,1.0,19.083333333333332,2022.0,7.0,8.0,82.2
20210,1.0,19.0,2022.0,7.0,8.0,82.6
20211,1.0,18.933333333333334,2022.0,7.0,8.0,82.6
20212,1.0,18.833333333333332,2022.0,7.0,8.0,82.4
20213,1.0,18.75,2022.0,7.0,8.0,82.8
20214,1.0,18.666666666666668,2022.0,7.0,8.0,82.9
20215,1.0,18.583333333333332,2022.0,7.0,8.0,83.1
20216,1.0,18.5,2022.0,7.0,8.0,83.7
20217,1.0,18.416666666666668,2022.0,7.0,8.0,83.8
20218,1.0,18.333333333333332,2022.0,7.0,8.0,83.7
20219,1.0,18.25,2022.0,7.0,8.0,84.2
20220,1.0,18.166666666666668,2022.0,7.0,8.0,84.2
20221,1.0,18.083333333333332,2022.0,7.0,8.0,84.7
20222,1.0,18.0,2022.0,7.0,8.0,85.1
20223,1.0,17.916666666666668,2022.0,7.0,8.0,86.0
20224,1.0,17.833333333333332,2022.0,7.0,8.0,85.6
20225,1.0,17.75,2022.0,7.0,8.0,85.6
20226,1.0,17.666666666666668,2022.0,7.0,8.0,85.1
20227,1.0,17.583333333333332,2022.0,7.0,8.0,84.2
20228,1.0,17.5,2022.0,7.0,8.0,83.5
20229,1.0,17.416666666666668,2022.0,7.0,8.0,82.8
20230,1.0,17.333333333333332,2022.0,7.0,8.0,82.6
20231,1.0,17.25,2022.0,7.0,8.0,82.4
20232,1.0,17.166666666666668,2022.0,7.0,8.0,82.0
20233,1.0,17.083333333333332,2022.0,7.0,8.0,82.0
20234,1.0,17.0,2022.0,7.0,8.0,82.2
20235,1.0,16.916666666666668,2022.0,7.0,8.0,83.1
20236,1.0,16.833333333333332,2022.0,7.0,8.0,82.6
20237,1.0,16.75,2022.0,7.0,8.0,83.5
20238,1.0,16.666666666666668,2022.0,7.0,8.0,83.8
20239,1.0,16.583333333333332,2022.0,7.0,8.0,85.6
20240,1.0,16.5,2022.0,7.0,8.0,87.4
20241,1.0,16.416666666666668,2022.0,7.0,8.0,87.3
20242,1.0,16.333333333333332,2022.0,7.0,8.0,86.9
20243,1.0,16.25,2022.0,7.0,8.0,87.1
20244,1.0,16.166666666666668,2022.0,7.0,8.0,86.0
20245,1.0,16.083333333333332,2022.0,7.0,8.0,88.0
20246,1.0,16.0,2022.0,7.0,8.0,86.5
20247,1.0,15.916666666666666,2022.0,7.0,8.0,87.6
20248,1.0,15.833333333333334,2022.0,7.0,8.0,87.6
20249,1.0,15.75,2022.0,7.0,8.0,87.8
20250,1.0,15.666666666666666,2022.0,7.0,8.0,86.2
20251,1.0,15.583333333333334,2022.0,7.0,8.0,84.9
20252,1.0,15.5,2022.0,7.0,8.0,84.7
20253,1.0,15.416666666666666,2022.0,7.0,8.0,84.9
20254,1.0,15.333333333333334,2022.0,7.0,8.0,83.3
20255,1.0,15.25,2022.0,7.0,8.0,83.1
20256,1.0,15.166666666666666,2022.0,7.0,8.0,82.8
20257,1.0,15.083333333333334,2022.0,7.0,8.0,81.1
20258,1.0,15.0,2022.0,7.0,8.0,80.8
20259,1.0,14.916666666666666,2022.0,7.0,8.0,80.2
20260,1.0,14.833333333333334,2022.0,7.0,8.0,79.3
20261,1.0,14.75,2022.0,7.0,8.0,79.3
20262,1.0,14.666666666666666,2022.0,7.0,8.0,80.4
20263,1.0,14.583333333333334,2022.0,7.0,8.0,79.5
20264,1.0,14.5,2022.0,7.0,8.0,78.8
20265,1.0,14.416666666666666,2022.0,7.0,8.0,78.4
20266,1.0,14.333333333333334,2022.0,7.0,8.0,79.2
20267,1.0,14.25,2022.0,7.0,8.0,79.2
20268,1.0,14.166666666666666,2022.0,7.0,8.0,79.5
20269,1.0,14.083333333333334,2022.0,7.0,8.0,81.5
20270,1.0,14.0,2022.0,7.0,8.0,81.0
20271,1.0,13.916666666666666,2022.0,7.0,8.0,81.9
20272,1.0,13.833333333333334,2022.0,7.0,8.0,82.2
20273,1.0,13.75,2022.0,7.0,8.0,83.5
20274,1.0,13.666666666666666,2022.0,7.0,8.0,83.5
20275,1.0,13.583333333333334,2022.0,7.0,8.0,84.0
20276,1.0,13.5,2022.0,7.0,8.0,84.9
20277,1.0,13.416666666666666,2022.0,7.0,8.0,85.3
20278,1.0,13.333333333333334,2022.0,7.0,8.0,85.3
20279,1.0,13.25,2022.0,7.0,8.0,85.5
20280,1.0,13.166666666666666,2022.0,7.0,8.0,84.0
20281,1.0,13.083333333333334,2022.0,7.0,8.0,83.1
20282,1.0,13.0,2022.0,7.0,8.0,83.1
20283,1.0,12.916666666666666,2022.0,7.0,8.0,83.5
20284,1.0,12.833333333333334,2022.0,7.0,8.0,84.9
20285,1.0,12.75,2022.0,7.0,8.0,85.1
20286,1.0,12.666666666666666,2022.0,7.0,8.0,85.3
20287,1.0,12.583333333333334,2022.0,7.0,8.0,85.8
20288,1.0,12.5,2022.0,7.0,8.0,85.5
20289,1.0,12.416666666666666,2022.0,7.0,8.0,85.8
20290,1.0,12.333333333333334,2022.0,7.0,8.0,88.0
20291,1.0,12.25,2022.0,7.0,8.0,89.2
20292,1.0,12.166666666666666,2022.0,7.0,8.0,90.1
20293,1.0,12.083333333333334,2022.0,7.0,8.0,90.5
20294,1.0,12.0,2022.0,7.0,8.0,89.2
20295,1.0,11.916666666666666,2022.0,7.0,8.0,89.4
20296,1.0,11.833333333333334,2022.0,7.0,8.0,91.9
20297,1.0,11.75,2022.0,7.0,8.0,91.2
20298,1.0,11.666666666666666,2022.0,7.0,8.0,91.8
20299,1.0,11.583333333333334,2022.0,7.0,8.0,91.0
20300,1.0,11.5,2022.0,7.0,8.0,91.2
20301,1.0,11.416666666666666,2022.0,7.0,8.0,89.8
20302,1.0,11.333333333333334,2022.0,7.0,8.0,89.1
20303,1.0,11.25,2022.0,7.0,8.0,88.9
20304,1.0,11.166666666666666,2022.0,7.0,8.0,90.3
20305,1.0,11.083333333333334,2022.0,7.0,8.0,89.6
20306,1.0,11.0,2022.0,7.0,8.0,89.4
20307,1.0,10.95,2022.0,7.0,8.0,88.0
20308,1.0,10.833333333333334,2022.0,7.0,8.0,88.9
20309,1.0,10.75,2022.0,7.0,8.0,88.5
20310,1.0,10.666666666666666,2022.0,7.0,8.0,89.2
20311,1.0,10.583333333333334,2022.0,7.0,8.0,88.0
20312,1.0,10.5,2022.0,7.0,8.0,88.9
20313,1.0,10.416666666666666,2022.0,7.0,8.0,89.1
20314,1.0,10.333333333333334,2022.0,7.0,8.0,88.9
20315,1.0,10.25,2022.0,7.0,8.0,87.6
20316,1.0,10.166666666666666,2022.0,7.0,8.0,87.8
20317,1.0,10.083333333333334,2022.0,7.0,8.0,86.5
20318,1.0,10.0,2022.0,7.0,8.0,87.4
20319,1.0,9.916666666666666,2022.0,7.0,8.0,86.7
20320,1.0,9.833333333333334,2022.0,7.0,8.0,86.0
20321,1.0,9.75,2022.0,7.0,8.0,86.2
20322,1.0,9.666666666666666,2022.0,7.0,8.0,85.5
20323,1.0,9.583333333333334,2022.0,7.0,8.0,85.6
20324,1.0,9.5,2022.0,7.0,8.0,85.3
20325,1.0,9.416666666666666,2022.0,7.0,8.0,84.7
20326,1.0,9.333333333333334,2022.0,7.0,8.0,84.0
20327,1.0,9.25,2022.0,7.0,8.0,84.0
20328,1.0,9.166666666666666,2022.0,7.0,8.0,84.4
20329,1.0,9.083333333333334,2022.0,7.0,8.0,84.0
20330,1.0,9.0,2022.0,7.0,8.0,83.5
20331,1.0,8.916666666666666,2022.0,7.0,8.0,82.9
20332,1.0,8.833333333333334,2022.0,7.0,8.0,82.6
20333,1.0,8.75,2022.0,7.0,8.0,82.9
20334,1.0,8.666666666666666,2022.0,7.0,8.0,83.1
20335,1.0,8.583333333333334,2022.0,7.0,8.0,82.4
20336,1.0,8.5,2022.0,7.0,8.0,82.6
20337,1.0,8.416666666666666,2022.0,7.0,8.0,81.9
20338,1.0,8.333333333333334,2022.0,7.0,8.0,81.3
20339,1.0,8.25,2022.0,7.0,8.0,80.8
20340,1.0,8.166666666666666,2022.0,7.0,8.0,80.1
20341,1.0,8.083333333333334,2022.0,7.0,8.0,80.1
20342,1.0,8.0,2022.0,7.0,8.0,79.5
20343,1.0,7.916666666666667,2022.0,7.0,8.0,79.2
20344,1.0,7.833333333333333,2022.0,7.0,8.0,79.2
20345,1.0,7.75,2022.0,7.0,8.0,78.3
20346,1.0,7.666666666666667,2022.0,7.0,8.0,77.7
20347,1.0,7.583333333333333,2022.0,7.0,8.0,77.5
20348,1.0,7.5,2022.0,7.0,8.0,77.0
20349,1.0,7.416666666666667,2022.0,7.0,8.0,76.1
20350,1.0,7.333333333333333,2022.0,7.0,8.0,75.2
20351,1.0,7.25,2022.0,7.0,8.0,74.7
20352,1.0,7.166666666666667,2022.0,7.0,8.0,74.7
20353,1.0,7.083333333333333,2022.0,7.0,8.0,74.5
20354,1.0,7.0,2022.0,7.0,8.0,74.5
20355,1.0,6.916666666666667,2022.0,7.0,8.0,73.9
20356,1.0,6.833333333333333,2022.0,7.0,8.0,73.8
20357,1.0,6.75,2022.0,7.0,8.0,72.9
20358,1.0,6.666666666666667,2022.0,7.0,8.0,72.3
20359,1.0,6.583333333333333,2022.0,7.0,8.0,72.1
20360,1.0,6.5,2022.0,7.0,8.0,72.1
20361,1.0,6.416666666666667,2022.0,7.0,8.0,72.1
20362,1.0,6.333333333333333,2022.0,7.0,8.0,72.3
20363,1.0,6.25,2022.0,7.0,8.0,72.0
20364,1.0,6.166666666666667,2022.0,7.0,8.0,72.0
20365,1.0,6.083333333333333,2022.0,7.0,8.0,72.1
20366,1.0,6.0,2022.0,7.0,8.0,72.3
20367,1.0,5.916666666666667,2022.0,7.0,8.0,72.5
20368,1.0,19.083333333333332,2022.0,7.0,7.0,78.8
20369,1.0,19.0,2022.0,7.0,7.0,79.0
20370,1.0,18.916666666666668,2022.0,7.0,7.0,78.8
20371,1.0,18.833333333333332,2022.0,7.0,7.0,79.2
20372,1.0,18.75,2022.0,7.0,7.0,79.3
20373,1.0,18.666666666666668,2022.0,7.0,7.0,79.3
20374,1.0,18.583333333333332,2022.0,7.0,7.0,79.7
20375,1.0,18.5,2022.0,7.0,7.0,79.9
20376,1.0,18.416666666666668,2022.0,7.0,7.0,79.7
20377,1.0,18.333333333333332,2022.0,7.0,7.0,79.7
20378,1.0,18.25,2022.0,7.0,7.0,79.7
20379,1.0,18.183333333333334,2022.0,7.0,7.0,79.5
20380,1.0,18.083333333333332,2022.0,7.0,7.0,80.1
20381,1.0,18.0,2022.0,7.0,7.0,80.2
20382,1.0,17.916666666666668,2022.0,7.0,7.0,81.1
20383,1.0,17.833333333333332,2022.0,7.0,7.0,81.3
20384,1.0,17.75,2022.0,7.0,7.0,81.3
20385,1.0,17.666666666666668,2022.0,7.0,7.0,81.3
20386,1.0,17.6,2022.0,7.0,7.0,81.1
20387,1.0,17.5,2022.0,7.0,7.0,80.8
20388,1.0,17.416666666666668,2022.0,7.0,7.0,80.8
20389,1.0,17.333333333333332,2022.0,7.0,7.0,80.6
20390,1.0,17.25,2022.0,7.0,7.0,81.3
20391,1.0,17.166666666666668,2022.0,7.0,7.0,81.1
20392,1.0,17.083333333333332,2022.0,7.0,7.0,81.1
20393,1.0,17.0,2022.0,7.0,7.0,81.0
20394,1.0,16.916666666666668,2022.0,7.0,7.0,81.1
20395,1.0,16.833333333333332,2022.0,7.0,7.0,81.3
20396,1.0,16.75,2022.0,7.0,7.0,80.8
20397,1.0,16.683333333333334,2022.0,7.0,7.0,81.0
20398,1.0,16.5,2022.0,7.0,7.0,81.3
20399,1.0,16.416666666666668,2022.0,7.0,7.0,82.0
20400,1.0,16.333333333333332,2022.0,7.0,7.0,82.4
20401,1.0,16.25,2022.0,7.0,7.0,84.2
20402,1.0,16.166666666666668,2022.0,7.0,7.0,84.0
20403,1.0,16.083333333333332,2022.0,7.0,7.0,83.3
20404,1.0,16.0,2022.0,7.0,7.0,83.1
20405,1.0,15.916666666666666,2022.0,7.0,7.0,84.0
20406,1.0,15.866666666666667,2022.0,7.0,7.0,84.2
20407,1.0,15.8,2022.0,7.0,7.0,84.9
20408,1.0,15.666666666666666,2022.0,7.0,7.0,85.1
20409,1.0,15.583333333333334,2022.0,7.0,7.0,85.6
20410,1.0,15.5,2022.0,7.0,7.0,85.3
20411,1.0,15.416666666666666,2022.0,7.0,7.0,85.1
20412,1.0,15.366666666666667,2022.0,7.0,7.0,84.2
20413,1.0,15.25,2022.0,7.0,7.0,85.8
20414,1.0,15.166666666666666,2022.0,7.0,7.0,85.8
20415,1.0,15.15,2022.0,7.0,7.0,85.6
20416,1.0,15.0,2022.0,7.0,7.0,83.1
20417,1.0,14.916666666666666,2022.0,7.0,7.0,83.7
20418,1.0,14.833333333333334,2022.0,7.0,7.0,83.3
20419,1.0,14.783333333333333,2022.0,7.0,7.0,83.1
20420,1.0,14.666666666666666,2022.0,7.0,7.0,82.4
20421,1.0,14.583333333333334,2022.0,7.0,7.0,82.6
20422,1.0,14.5,2022.0,7.0,7.0,81.9
20423,1.0,14.416666666666666,2022.0,7.0,7.0,80.4
20424,1.0,14.333333333333334,2022.0,7.0,7.0,80.4
20425,1.0,14.25,2022.0,7.0,7.0,82.0
20426,1.0,14.166666666666666,2022.0,7.0,7.0,83.8
20427,1.0,14.1,2022.0,7.0,7.0,87.1
20428,1.0,14.0,2022.0,7.0,7.0,88.5
20429,1.0,13.916666666666666,2022.0,7.0,7.0,89.2
20430,1.0,13.833333333333334,2022.0,7.0,7.0,88.7
20431,1.0,13.75,2022.0,7.0,7.0,88.2
20432,1.0,13.666666666666666,2022.0,7.0,7.0,88.5
20433,1.0,13.583333333333334,2022.0,7.0,7.0,88.0
20434,1.0,13.5,2022.0,7.0,7.0,88.0
20435,1.0,13.416666666666666,2022.0,7.0,7.0,88.0
20436,1.0,13.333333333333334,2022.0,7.0,7.0,87.6
20437,1.0,13.25,2022.0,7.0,7.0,86.9
20438,1.0,13.2,2022.0,7.0,7.0,86.9
20439,1.0,13.083333333333334,2022.0,7.0,7.0,87.3
20440,1.0,13.0,2022.0,7.0,7.0,88.0
20441,1.0,12.916666666666666,2022.0,7.0,7.0,90.9
20442,1.0,12.833333333333334,2022.0,7.0,7.0,91.0
20443,1.0,12.75,2022.0,7.0,7.0,90.9
20444,1.0,12.666666666666666,2022.0,7.0,7.0,90.5
20445,1.0,12.583333333333334,2022.0,7.0,7.0,91.2
20446,1.0,12.5,2022.0,7.0,7.0,90.7
20447,1.0,12.416666666666666,2022.0,7.0,7.0,90.1
20448,1.0,12.333333333333334,2022.0,7.0,7.0,88.5
20449,1.0,12.25,2022.0,7.0,7.0,88.2
20450,1.0,12.166666666666666,2022.0,7.0,7.0,89.2
20451,1.0,12.083333333333334,2022.0,7.0,7.0,89.6
20452,1.0,12.0,2022.0,7.0,7.0,90.9
20453,1.0,11.916666666666666,2022.0,7.0,7.0,90.1
20454,1.0,11.833333333333334,2022.0,7.0,7.0,89.2
20455,1.0,11.75,2022.0,7.0,7.0,88.0
20456,1.0,11.7,2022.0,7.0,7.0,88.3
20457,1.0,11.583333333333334,2022.0,7.0,7.0,88.3
20458,1.0,11.5,2022.0,7.0,7.0,89.1
20459,1.0,11.416666666666666,2022.0,7.0,7.0,89.1
20460,1.0,11.366666666666667,2022.0,7.0,7.0,89.2
20461,1.0,11.3,2022.0,7.0,7.0,90.9
20462,1.0,11.166666666666666,2022.0,7.0,7.0,89.2
20463,1.0,11.083333333333334,2022.0,7.0,7.0,88.5
20464,1.0,11.0,2022.0,7.0,7.0,87.6
20465,1.0,10.916666666666666,2022.0,7.0,7.0,88.7
20466,1.0,10.833333333333334,2022.0,7.0,7.0,87.6
20467,1.0,10.75,2022.0,7.0,7.0,86.0
20468,1.0,10.666666666666666,2022.0,7.0,7.0,85.6
20469,1.0,10.583333333333334,2022.0,7.0,7.0,85.3
20470,1.0,10.5,2022.0,7.0,7.0,85.1
20471,1.0,10.416666666666666,2022.0,7.0,7.0,85.1
20472,1.0,10.333333333333334,2022.0,7.0,7.0,84.6
20473,1.0,10.25,2022.0,7.0,7.0,84.4
20474,1.0,10.183333333333334,2022.0,7.0,7.0,84.0
20475,1.0,10.083333333333334,2022.0,7.0,7.0,83.8
20476,1.0,10.016666666666667,2022.0,7.0,7.0,83.5
20477,1.0,9.916666666666666,2022.0,7.0,7.0,83.5
20478,1.0,9.833333333333334,2022.0,7.0,7.0,83.7
20479,1.0,9.783333333333333,2022.0,7.0,7.0,83.7
20480,1.0,9.666666666666666,2022.0,7.0,7.0,83.5
20481,1.0,9.583333333333334,2022.0,7.0,7.0,82.6
20482,1.0,9.516666666666667,2022.0,7.0,7.0,82.9
20483,1.0,9.416666666666666,2022.0,7.0,7.0,82.4
20484,1.0,9.366666666666667,2022.0,7.0,7.0,82.2
20485,1.0,9.25,2022.0,7.0,7.0,81.9
20486,1.0,9.183333333333334,2022.0,7.0,7.0,81.9
20487,1.0,9.083333333333334,2022.0,7.0,7.0,81.9
20488,1.0,9.066666666666666,2022.0,7.0,7.0,81.7
20489,1.0,8.916666666666666,2022.0,7.0,7.0,81.3
20490,1.0,8.833333333333334,2022.0,7.0,7.0,81.5
20491,1.0,8.75,2022.0,7.0,7.0,81.5
20492,1.0,8.7,2022.0,7.0,7.0,81.9
20493,1.0,8.583333333333334,2022.0,7.0,7.0,81.9
20494,1.0,8.5,2022.0,7.0,7.0,82.2
20495,1.0,8.416666666666666,2022.0,7.0,7.0,81.5
20496,1.0,8.4,2022.0,7.0,7.0,81.5
20497,1.0,8.25,2022.0,7.0,7.0,81.0
20498,1.0,8.166666666666666,2022.0,7.0,7.0,80.8
20499,1.0,8.083333333333334,2022.0,7.0,7.0,80.4
20500,1.0,8.0,2022.0,7.0,7.0,80.2
20501,1.0,7.916666666666667,2022.0,7.0,7.0,80.2
20502,1.0,7.833333333333333,2022.0,7.0,7.0,79.9
20503,1.0,7.75,2022.0,7.0,7.0,79.2
20504,1.0,7.666666666666667,2022.0,7.0,7.0,78.6
20505,1.0,7.583333333333333,2022.0,7.0,7.0,77.4
20506,1.0,7.516666666666667,2022.0,7.0,7.0,76.6
20507,1.0,7.433333333333334,2022.0,7.0,7.0,75.9
20508,1.0,7.333333333333333,2022.0,7.0,7.0,75.7
20509,1.0,7.25,2022.0,7.0,7.0,75.9
20510,1.0,7.166666666666667,2022.0,7.0,7.0,76.3
20511,1.0,7.083333333333333,2022.0,7.0,7.0,76.6
20512,1.0,7.0,2022.0,7.0,7.0,76.5
20513,1.0,6.916666666666667,2022.0,7.0,7.0,76.3
20514,1.0,6.833333333333333,2022.0,7.0,7.0,76.1
20515,1.0,6.75,2022.0,7.0,7.0,75.9
20516,1.0,6.666666666666667,2022.0,7.0,7.0,75.7
20517,1.0,6.583333333333333,2022.0,7.0,7.0,75.6
20518,1.0,6.5,2022.0,7.0,7.0,75.4
20519,1.0,6.45,2022.0,7.0,7.0,75.4
20520,1.0,6.333333333333333,2022.0,7.0,7.0,75.2
20521,1.0,6.25,2022.0,7.0,7.0,75.0
20522,1.0,6.166666666666667,2022.0,7.0,7.0,74.7
20523,1.0,18.666666666666668,2022.0,7.0,6.0,79.2
20524,1.0,18.583333333333332,2022.0,7.0,6.0,78.8
20525,1.0,18.5,2022.0,7.0,6.0,78.4
20526,1.0,18.416666666666668,2022.0,7.0,6.0,78.4
20527,1.0,18.333333333333332,2022.0,7.0,6.0,78.1
20528,1.0,18.25,2022.0,7.0,6.0,77.9
20529,1.0,18.166666666666668,2022.0,7.0,6.0,77.5
20530,1.0,18.116666666666667,2022.0,7.0,6.0,77.5
20531,1.0,18.0,2022.0,7.0,6.0,77.2
20532,1.0,17.916666666666668,2022.0,7.0,6.0,76.8
20533,1.0,17.833333333333332,2022.0,7.0,6.0,76.6
20534,1.0,17.75,2022.0,7.0,6.0,76.6
20535,1.0,17.7,2022.0,7.0,6.0,76.6
20536,1.0,17.583333333333332,2022.0,7.0,6.0,76.8
20537,1.0,17.5,2022.0,7.0,6.0,77.0
20538,1.0,17.45,2022.0,7.0,6.0,77.0
20539,1.0,17.333333333333332,2022.0,7.0,6.0,77.5
20540,1.0,17.283333333333335,2022.0,7.0,6.0,77.5
20541,1.0,17.166666666666668,2022.0,7.0,6.0,77.5
20542,1.0,17.083333333333332,2022.0,7.0,6.0,77.4
20543,1.0,17.0,2022.0,7.0,6.0,77.4
20544,1.0,16.916666666666668,2022.0,7.0,6.0,77.0
20545,1.0,16.833333333333332,2022.0,7.0,6.0,77.4
20546,1.0,16.75,2022.0,7.0,6.0,76.5
20547,1.0,16.666666666666668,2022.0,7.0,6.0,75.9
20548,1.0,16.583333333333332,2022.0,7.0,6.0,76.1
20549,1.0,16.5,2022.0,7.0,6.0,76.3
20550,1.0,16.416666666666668,2022.0,7.0,6.0,76.6
20551,1.0,16.333333333333332,2022.0,7.0,6.0,77.2
20552,1.0,16.25,2022.0,7.0,6.0,78.3
20553,1.0,16.166666666666668,2022.0,7.0,6.0,79.5
20554,1.0,16.083333333333332,2022.0,7.0,6.0,79.7
20555,1.0,16.0,2022.0,7.0,6.0,79.9
20556,1.0,15.916666666666666,2022.0,7.0,6.0,81.0
20557,1.0,15.833333333333334,2022.0,7.0,6.0,81.0
20558,1.0,15.75,2022.0,7.0,6.0,81.3
20559,1.0,15.7,2022.0,7.0,6.0,81.0
20560,1.0,15.6,2022.0,7.0,6.0,82.6
20561,1.0,15.5,2022.0,7.0,6.0,84.2
20562,1.0,15.416666666666666,2022.0,7.0,6.0,84.7
20563,1.0,15.333333333333334,2022.0,7.0,6.0,87.1
20564,1.0,15.25,2022.0,7.0,6.0,86.9
20565,1.0,15.166666666666666,2022.0,7.0,6.0,86.4
20566,1.0,15.083333333333334,2022.0,7.0,6.0,86.4
20567,1.0,15.0,2022.0,7.0,6.0,87.8
20568,1.0,14.916666666666666,2022.0,7.0,6.0,89.2
20569,1.0,14.833333333333334,2022.0,7.0,6.0,88.3
20570,1.0,14.75,2022.0,7.0,6.0,87.4
20571,1.0,14.666666666666666,2022.0,7.0,6.0,87.6
20572,1.0,14.583333333333334,2022.0,7.0,6.0,88.9
20573,1.0,14.5,2022.0,7.0,6.0,88.5
20574,1.0,14.416666666666666,2022.0,7.0,6.0,87.6
20575,1.0,14.333333333333334,2022.0,7.0,6.0,88.9
20576,1.0,14.25,2022.0,7.0,6.0,90.3
20577,1.0,14.166666666666666,2022.0,7.0,6.0,90.1
20578,1.0,14.083333333333334,2022.0,7.0,6.0,90.0
20579,1.0,14.0,2022.0,7.0,6.0,89.4
20580,1.0,13.916666666666666,2022.0,7.0,6.0,88.9
20581,1.0,13.833333333333334,2022.0,7.0,6.0,88.0
20582,1.0,13.75,2022.0,7.0,6.0,87.1
20583,1.0,13.666666666666666,2022.0,7.0,6.0,86.4
20584,1.0,13.583333333333334,2022.0,7.0,6.0,86.2
20585,1.0,13.5,2022.0,7.0,6.0,86.5
20586,1.0,13.416666666666666,2022.0,7.0,6.0,86.5
20587,1.0,13.333333333333334,2022.0,7.0,6.0,87.1
20588,1.0,13.25,2022.0,7.0,6.0,86.9
20589,1.0,13.166666666666666,2022.0,7.0,6.0,87.3
20590,1.0,13.083333333333334,2022.0,7.0,6.0,88.2
20591,1.0,13.0,2022.0,7.0,6.0,87.8
