,0
27378,527.2
27379,508.1
27380,491.7
27381,471.4
27382,452.2
27383,431.2
27384,410.6
27385,375.3
27386,323.8
27387,278.9
27388,233.2
27389,206.1
27390,183.0
27391,159.7
27392,141.3
27393,125.5
27394,115.9
27395,106.5
27396,90.9
27397,96.3
27398,95.3
27399,93.1
27400,87.4
27401,85.3
27402,75.5
27403,63.5
27404,31.4
27405,28.1
27406,30.0
27407,22.5
27408,19.6
27409,16.7
27410,13.4
27411,10.1
27412,6.9
27413,4.4
27414,2.4
27415,1.1
27416,0.4
27417,0.1
27418,0.2
27419,0.4
27420,0.8
27421,2.6
27422,5.2
27423,8.5
27424,10.4
27425,11.8
27426,12.6
27427,13.9
27428,14.9
27429,17.1
27430,20.1
27431,25.7
27432,31.6
27433,38.2
27434,34.6
27435,32.4
27436,31.2
27437,35.6
27438,58.8
27439,123.3
27440,163.3
27441,149.9
27442,119.3
27443,132.7
27444,139.9
27445,160.9
27446,228.5
27447,223.8
27448,215.8
27449,223.3
27450,197.6
27451,101.3
27452,94.9
27453,142.1
27454,140.8
27455,97.1
27456,70.6
27457,58.0
27458,50.6
27459,42.2
27460,42.5
27461,42.1
27462,36.2
27463,33.8
27464,32.1
27465,31.1
27466,30.2
27467,30.9
27468,29.1
27469,27.6
27470,24.2
27471,21.5
27472,22.2
27473,32.3
27474,35.3
27475,42.0
27476,34.1
27477,46.1
27478,67.0
27479,85.3
27480,191.3
27481,375.6
27482,354.8
27483,263.7
27484,203.5
27485,193.5
27486,141.2
27487,162.7
27488,194.3
27489,217.5
27490,189.1
27491,228.2
27492,190.1
27493,111.2
27494,66.2
27495,59.0
27496,84.0
27497,80.8
27498,104.1
27499,161.0
27500,315.6
27501,1012.9
27502,968.4
27503,970.0
27504,1014.3
27505,816.7
27506,991.3
27507,961.7
27508,947.7
27509,944.2
27510,965.5
27511,798.4
27512,860.3
27513,635.6
27514,924.8
27515,903.2
27516,909.5
27517,845.1
27518,821.9
27519,788.6
27520,790.1
27521,793.6
27522,839.0
27523,773.0
27524,762.5
27525,741.8
27526,761.9
27527,736.7
27528,705.4
27529,701.9
27530,688.2
27531,677.6
27532,658.5
27533,656.8
27534,650.1
27535,627.3
27536,607.7
27537,546.2
27538,579.3
27539,564.6
27540,561.1
27541,535.0
27542,522.2
27543,500.6
27544,484.7
27545,467.2
27546,454.9
27547,435.2
27548,414.9
27549,394.9
27550,378.6
27551,360.5
27552,339.9
27553,319.3
27554,304.1
27555,283.4
27556,263.8
27557,246.9
27558,229.2
27559,210.2
27560,191.5
27561,172.0
27562,150.6
27563,137.7
27564,112.9
27565,84.4
27566,67.6
27567,61.9
27568,57.7
27569,51.0
27570,30.9
27571,33.3
27572,23.8
27573,20.6
27574,17.4
27575,13.5
27576,9.3
27577,5.9
27578,3.7
27579,2.0
27580,1.0
27581,0.4
27582,0.1
27583,0.2
27584,0.5
27585,1.3
27586,2.9
27587,5.2
27588,8.6
27589,12.4
27590,17.4
27591,22.9
27592,29.0
27593,34.0
27594,40.5
27595,47.0
27596,54.4
27597,62.9
27598,72.8
27599,85.4
27600,95.3
27601,107.9
27602,124.6
27603,134.8
27604,143.7
27605,166.4
27606,187.1
27607,201.8
27608,218.5
27609,279.4
27610,158.4
27611,200.9
27612,303.4
27613,381.5
27614,194.0
27615,220.7
27616,266.4
27617,236.8
27618,322.4
27619,486.7
27620,264.2
27621,172.9
27622,149.9
27623,140.7
27624,126.3
27625,108.8
27626,92.0
27627,74.5
27628,72.3
27629,73.3
27630,68.6
27631,63.2
27632,55.1
27633,56.6
27634,56.8
27635,55.5
27636,56.0
27637,53.8
27638,50.7
27639,63.4
27640,64.4
27641,54.6
27642,27.7
27643,17.3
27644,24.7
27645,54.8
27646,73.0
27647,91.6
27648,146.6
27649,427.8
27650,232.2
27651,321.7
27652,242.0
27653,257.2
27654,395.5
27655,947.1
27656,1041.7
27657,974.5
27658,943.5
27659,925.5
27660,947.3
27661,959.7
27662,972.9
27663,304.8
27664,356.8
27665,543.5
27666,923.5
27667,1038.2
27668,891.4
27669,331.1
27670,250.0
27671,805.9
27672,575.4
27673,334.4
27674,347.6
27675,610.5
27676,964.4
27677,396.8
27678,371.1
27679,1003.8
27680,982.3
27681,962.6
27682,562.1
27683,432.6
27684,233.8
27685,215.3
27686,194.0
27687,210.7
27688,284.6
27689,249.6
27690,197.3
27691,268.7
27692,265.5
27693,313.0
27694,757.4
27695,784.5
27696,637.1
27697,731.4
27698,746.8
27699,655.1
27700,625.2
27701,600.8
27702,582.1
27703,568.8
27704,551.6
27705,537.5
27706,526.5
27707,510.2
27708,492.6
27709,479.8
27710,464.3
27711,445.7
27712,427.0
27713,410.4
27714,391.2
27715,374.5
27716,357.4
27717,335.0
27718,314.6
27719,301.5
27720,281.1
27721,261.1
27722,239.1
27723,230.1
27724,212.7
27725,210.5
27726,140.8
27727,177.7
27728,149.9
27729,96.8
27730,118.7
27731,103.6
27732,92.9
27733,79.8
27734,63.7
27735,60.7
27736,48.0
27737,43.0
27738,35.4
27739,29.4
27740,23.4
27741,18.1
27742,12.9
27743,8.7
27744,5.6
27745,3.2
27746,1.6
27747,0.6
27748,0.2
27749,0.1
27750,0.1
27751,0.3
27752,0.7
27753,1.5
27754,2.6
27755,4.3
27756,6.5
27757,9.3
27758,12.9
27759,16.8
27760,20.0
27761,23.3
27762,29.3
27763,34.4
27764,36.2
27765,37.5
27766,36.4
27767,39.8
27768,49.4
27769,77.3
27770,121.7
27771,95.6
27772,77.8
27773,79.4
27774,128.3
27775,118.5
27776,128.2
27777,214.2
27778,118.9
27779,126.2
27780,143.3
27781,171.2
27782,113.5
27783,89.0
27784,116.0
27785,150.5
27786,119.0
27787,168.6
27788,166.7
27789,174.6
27790,201.3
27791,210.9
27792,526.1
27793,526.2
27794,511.2
27795,252.4
27796,167.8
27797,251.6
27798,553.7
27799,577.1
27800,598.6
27801,631.5
27802,680.5
27803,651.7
27804,658.1
27805,672.2
27806,254.7
27807,693.1
27808,713.8
27809,761.9
27810,815.8
27811,729.2
27812,574.7
27813,667.2
27814,698.3
27815,672.1
27816,372.1
27817,741.1
27818,553.1
27819,626.1
27820,717.7
27821,315.7
27822,324.2
27823,820.2
27824,432.8
27825,474.4
27826,655.1
27827,329.1
27828,322.1
27829,914.9
27830,1002.8
27831,986.5
27832,1088.4
27833,380.5
27834,567.1
27835,688.5
27836,331.4
27837,1074.1
27838,965.2
27839,965.7
27840,935.7
27841,976.1
27842,643.6
27843,364.4
27844,384.3
27845,428.1
27846,496.8
27847,400.3
27848,1027.3
27849,844.0
27850,720.5
27851,674.1
27852,719.8
27853,467.1
27854,501.1
27855,778.1
27856,789.9
27857,504.6
27858,400.7
27859,444.3
27860,505.0
27861,492.1
27862,401.8
27863,337.8
27864,289.6
27865,294.6
27866,316.2
27867,334.1
27868,235.4
27869,190.3
27870,176.1
27871,174.2
27872,174.9
27873,167.9
27874,180.1
27875,203.8
27876,208.4
27877,188.6
27878,159.0
27879,146.4
27880,140.5
27881,137.7
27882,131.3
27883,112.8
27884,94.9
27885,72.8
27886,58.5
27887,47.7
27888,42.4
27889,40.2
27890,39.0
27891,35.5
27892,31.3
27893,28.5
27894,25.8
27895,24.0
27896,23.2
27897,22.4
27898,20.3
27899,16.3
27900,14.2
27901,13.5
27902,13.4
27903,13.8
27904,14.3
27905,15.0
27906,14.3
27907,12.5
27908,9.2
27909,5.2
27910,4.2
27911,2.2
27912,1.1
27913,0.5
27914,0.2
27915,0.1
27916,0.1
27917,0.1
27918,0.3
27919,0.3
27920,1.2
27921,1.7
27922,2.5
27923,2.8
27924,2.5
27925,2.1
27926,3.6
27927,8.3
27928,8.7
27929,9.1
27930,10.2
27931,11.4
27932,12.4
27933,12.5
27934,14.0
27935,14.7
27936,15.8
27937,15.9
27938,15.9
27939,16.7
27940,16.7
27941,15.4
27942,13.9
27943,15.4
27944,16.0
27945,16.1
27946,16.2
27947,16.0
27948,15.6
27949,15.2
27950,15.0
27951,15.0
27952,15.1
27953,15.5
27954,16.5
27955,18.6
27956,22.2
27957,26.7
27958,33.5
27959,39.1
27960,49.0
27961,59.8
27962,75.5
27963,100.9
27964,123.7
27965,147.4
27966,185.7
27967,213.8
27968,231.1
27969,254.4
27970,251.7
27971,232.7
27972,263.5
27973,291.9
27974,259.3
27975,180.9
27976,114.4
27977,211.1
27978,206.1
27979,253.0
27980,335.7
27981,499.4
27982,590.7
27983,418.6
27984,480.5
27985,680.6
27986,525.6
27987,747.8
27988,546.8
27989,430.7
27990,269.8
27991,203.2
27992,292.8
27993,153.5
27994,98.0
27995,133.7
27996,83.4
27997,95.7
27998,258.0
27999,429.0
28000,626.7
28001,378.7
28002,772.5
28003,310.6
28004,175.8
28005,92.6
28006,165.0
28007,653.5
28008,502.8
28009,1080.6
28010,738.8
28011,511.3
28012,407.7
28013,405.0
28014,1000.5
28015,949.3
28016,250.2
28017,750.8
28018,316.1
28019,296.4
28020,383.6
28021,281.0
28022,796.5
28023,364.3
28024,838.8
28025,827.6
28026,996.5
28027,761.0
28028,705.0
28029,690.7
28030,680.3
28031,672.1
28032,653.9
28033,640.9
28034,627.3
28035,609.9
28036,596.2
28037,579.3
28038,562.9
28039,538.6
28040,510.8
28041,515.5
28042,487.8
28043,415.3
28044,380.2
28045,375.9
28046,395.0
28047,389.1
28048,374.8
28049,367.3
28050,335.2
28051,331.5
28052,314.1
28053,268.5
28054,256.8
28055,233.8
28056,213.4
28057,215.1
28058,156.7
28059,148.7
28060,144.7
28061,141.9
28062,129.6
28063,112.9
28064,100.0
28065,88.5
28066,85.1
28067,61.7
28068,40.6
28069,44.0
28070,28.0
28071,24.5
28072,20.8
28073,16.7
28074,12.0
28075,8.0
28076,4.9
28077,2.9
28078,1.4
28079,0.6
28080,0.2
28081,0.1
28082,0.1
28083,0.5
28084,1.4
28085,2.8
28086,5.2
28087,8.4
28088,12.6
28089,17.2
28090,22.2
28091,27.4
28092,32.7
28093,38.5
28094,45.1
28095,52.1
28096,59.8
28097,68.1
28098,77.1
28099,60.1
28100,91.7
28101,76.0
28102,92.6
28103,99.2
28104,102.2
28105,123.1
28106,130.2
28107,117.9
28108,109.8
28109,226.2
28110,147.0
28111,129.3
28112,307.9
28113,135.7
28114,143.6
28115,170.6
28116,204.7
28117,184.0
28118,140.7
28119,198.9
28120,198.7
28121,225.7
28122,242.1
28123,383.1
28124,630.0
28125,646.2
28126,603.1
28127,268.6
28128,197.3
28129,481.4
28130,249.9
28131,746.0
28132,281.9
28133,315.6
28134,322.2
28135,247.1
28136,745.4
28137,200.4
28138,317.8
28139,209.1
28140,251.3
28141,774.8
28142,261.7
28143,276.1
28144,868.0
28145,823.9
28146,849.4
28147,273.4
28148,892.2
28149,308.3
28150,253.7
28151,580.7
28152,214.3
28153,884.0
28154,198.0
28155,881.8
28156,861.9
28157,871.7
28158,886.2
28159,899.0
28160,878.9
28161,866.5
28162,902.0
28163,863.1
28164,865.2
28165,886.6
28166,196.3
28167,257.2
28168,268.3
28169,960.4
28170,937.0
28171,893.4
28172,871.7
28173,895.4
28174,874.4
28175,756.0
28176,865.0
28177,830.1
28178,857.4
28179,832.0
28180,838.1
28181,812.3
28182,792.0
28183,797.6
28184,666.3
28185,777.9
28186,762.0
28187,753.1
28188,744.1
28189,746.6
28190,725.9
28191,716.4
28192,707.0
28193,709.9
28194,681.4
28195,666.3
28196,655.9
28197,646.6
28198,636.7
28199,613.9
28200,603.5
28201,588.0
28202,572.8
28203,556.6
28204,545.5
28205,529.5
28206,517.6
28207,499.4
28208,482.1
28209,466.5
28210,450.8
28211,431.0
28212,416.4
28213,394.8
28214,379.0
28215,362.6
28216,343.8
28217,326.0
28218,311.2
28219,288.4
28220,239.1
28221,193.3
28222,159.7
28223,137.6
28224,116.5
28225,107.8
28226,96.3
28227,88.0
28228,88.4
28229,85.4
28230,79.4
28231,74.1
28232,67.3
28233,62.2
28234,45.2
28235,38.0
28236,38.8
28237,29.5
28238,24.6
28239,19.8
28240,15.3
28241,11.5
28242,8.0
28243,5.0
28244,2.8
28245,1.5
28246,0.6
28247,0.2
28248,0.1
28249,1.2
28250,1.2
28251,3.8
28252,6.5
28253,23.9
28254,23.9
28255,25.1
28256,28.1
28257,36.0
28258,36.0
28259,85.9
28260,85.9
28261,85.9
28262,92.7
28263,95.8
28264,101.4
28265,103.6
28266,105.3
28267,106.7
28268,106.7
28269,104.5
28270,101.4
28271,99.7
28272,99.3
28273,101.4
28274,103.6
28275,107.0
28276,108.9
28277,108.4
28278,104.1
28279,104.1
28280,99.7
28281,94.1
28282,91.0
28283,82.8
28284,82.8
28285,82.8
28286,81.1
28287,76.3
28288,71.6
28289,66.8
28290,60.7
28291,53.3
28292,46.7
28293,46.7
28294,46.7
28295,46.7
28296,43.8
28297,22.0
28298,22.0
28299,22.0
28300,22.5
28301,13.3
28302,13.3
28303,13.3
28304,13.8
28305,13.8
28306,22.0
28307,28.6
28308,28.1
28309,25.9
28310,16.9
28311,16.9
28312,16.9
28313,24.7
28314,42.0
28315,39.9
28316,45.9
28317,70.2
28318,70.2
28319,70.2
28320,43.8
28321,43.8
28322,43.8
28323,53.3
28324,111.0
28325,111.0
28326,111.0
28327,144.0
28328,122.7
28329,108.9
28330,65.5
28331,65.5
28332,39.9
28333,84.0
28334,507.4
28335,1085.7
28336,979.5
28337,970.4
28338,802.9
28339,891.8
28340,891.8
28341,891.8
28342,270.6
28343,270.6
28344,264.1
28345,429.9
28346,387.3
28347,812.1
28348,751.3
28349,727.0
28350,702.7
28351,662.8
28352,685.0
28353,756.9
28354,220.3
28355,639.3
28356,553.9
28357,534.0
28358,488.4
28359,414.7
28360,346.6
28361,362.6
28362,373.9
28363,335.3
28364,305.8
28365,76.3
28366,291.0
28367,224.2
28368,64.1
28369,73.7
28370,103.1
28371,128.3
28372,74.1
28373,72.4
28374,77.6
28375,59.0
28376,43.8
28377,36.0
28378,35.1
28379,31.2
28380,29.0
28381,25.9
28382,23.4
28383,20.3
28384,18.6
28385,16.4
28386,12.1
28387,12.5
28388,12.5
28389,12.5
28390,17.7
28391,24.2
28392,25.6
28393,41.1
28394,42.5
28395,33.8
28396,32.0
28397,33.4
28398,28.1
28399,28.1
28400,31.6
28401,37.7
28402,75.5
28403,75.5
28404,65.0
28405,65.0
28406,65.0
28407,121.8
28408,121.8
28409,374.7
28410,420.7
28411,483.6
28412,483.6
28413,478.0
28414,481.9
28415,499.7
28416,388.2
28417,360.9
28418,246.4
28419,246.4
28420,541.3
28421,541.3
28422,242.5
28423,242.5
28424,195.6
28425,208.2
28426,639.8
28427,639.8
28428,639.8
28429,813.8
28430,849.4
28431,849.4
28432,356.5
28433,662.3
28434,652.4
28435,652.4
28436,808.5
28437,808.5
28438,808.5
28439,845.5
28440,845.5
28441,845.5
28442,341.3
28443,470.6
28444,330.6
28445,330.6
28446,369.9
28447,369.9
28448,246.4
28449,246.4
28450,246.4
28451,347.4
28452,347.4
28453,347.4
28454,224.2
28455,224.2
28456,240.8
28457,268.5
28458,288.8
28459,262.8
28460,312.7
28461,697.1
28462,361.3
28463,869.7
28464,943.1
28465,953.5
28466,942.6
28467,904.1
28468,886.2
28469,886.7
28470,849.4
28471,866.3
28472,911.4
28473,832.9
28474,773.9
28475,784.3
28476,799.5
28477,771.7
28478,713.6
28479,705.8
28480,679.7
28481,645.1
28482,652.8
28483,636.8
28484,611.7
28485,532.6
28486,531.3
28487,502.3
28488,480.7
28489,343.5
28490,325.3
28491,356.1
28492,347.8
28493,327.0
28494,278.9
28495,275.4
28496,204.3
28497,204.3
28498,193.1
28499,40.2
28500,40.2
28501,40.2
28502,38.5
28503,36.3
28504,21.2
28505,21.2
28506,19.1
28507,10.8
28508,10.8
28509,8.6
28510,0.8
28511,2.1
28512,5.1
28513,5.1
28514,8.6
28515,12.1
28516,13.3
28517,10.4
28518,13.0
28519,13.8
28520,16.0
28521,32.9
28522,63.7
28523,68.5
28524,60.2
28525,48.9
28526,71.6
28527,78.4
28528,65.0
28529,54.2
28530,75.5
28531,82.3
28532,103.6
28533,232.9
28534,191.2
28535,168.7
28536,196.0
28537,147.9
28538,134.4
28539,435.5
28540,163.1
28541,170.9
28542,220.3
28543,137.0
28544,137.0
28545,137.0
28546,196.8
28547,196.8
28548,850.6
28549,850.6
28550,850.6
28551,200.8
28552,200.8
28553,200.8
28554,233.3
28555,265.5
28556,265.5
28557,305.4
28558,177.4
28559,177.4
28560,942.2
28561,942.2
28562,942.2
28563,813.3
28564,813.3
28565,813.3
28566,814.3
28567,894.9
28568,931.3
28569,906.6
28570,812.4
28571,812.4
28572,812.4
28573,801.7
28574,801.7
28575,801.7
28576,607.3
28577,607.3
28578,607.3
28579,1.2
28580,2.1
28581,2.6
28582,42.5
28583,42.5
28584,42.9
28585,43.8
28586,172.1
28587,172.1
28588,172.1
28589,151.3
28590,148.8
28591,298.0
28592,198.2
28593,198.2
28594,252.4
28595,252.4
28596,242.0
28597,240.8
28598,240.8
28599,240.8
28600,210.3
28601,210.3
28602,222.9
28603,317.1
28604,317.1
28605,268.5
28606,177.8
28607,177.8
28608,537.4
28609,537.4
28610,537.4
28611,194.3
28612,194.3
28613,194.3
28614,200.4
28615,200.4
28616,200.4
28617,222.0
28618,713.1
28619,242.8
28620,140.9
28621,146.6
28622,914.5
28623,914.5
28624,914.5
28625,786.9
28626,836.3
28627,836.3
28628,705.3
28629,705.3
28630,705.3
28631,111.0
28632,111.0
28633,144.0
28634,930.5
28635,930.5
28636,878.9
28637,775.6
28638,788.6
28639,788.6
28640,794.7
28641,736.1
28642,727.4
28643,618.2
28644,618.2
28645,621.2
28646,511.4
28647,511.4
28648,497.9
28649,497.9
28650,497.9
28651,162.2
28652,348.3
28653,318.3
28654,318.3
28655,318.3
28656,299.2
28657,200.4
28658,200.4
28659,200.4
28660,105.3
28661,105.3
28662,60.2
28663,54.2
28664,54.2
28665,50.6
28666,2.9
28667,2.9
28668,66.8
28669,66.8
28670,66.8
28671,425.5
28672,425.5
28673,425.5
28674,226.4
28675,226.4
28676,226.4
28677,421.2
28678,421.2
28679,421.2
28680,528.4
28681,528.4
28682,433.8
28683,433.8
28684,646.3
28685,646.3
28686,646.3
28687,717.5
28688,717.5
28689,717.5
28690,722.6
28691,811.2
28692,718.7
28693,718.7
28694,414.7
28695,414.7
28696,414.7
28697,812.9
28698,812.9
28699,812.9
28700,795.2
28701,795.2
28702,804.2
28703,804.2
28704,804.2
28705,3.4
28706,3.4
28707,3.4
28708,13.8
28709,26.4
28710,26.4
28711,38.2
28712,46.4
28713,59.0
28714,88.5
28715,88.5
28716,49.8
28717,48.1
28718,64.6
28719,626.0
28720,626.0
28721,626.0
28722,571.3
28723,571.3
28724,334.8
28725,334.8
28726,334.8
28727,357.3
28728,340.9
28729,263.8
28730,263.8
28731,245.0
28732,195.1
28733,195.1
28734,169.6
28735,166.1
28736,147.9
28737,64.1
28738,64.1
28739,61.5
28740,57.3
28741,55.0
28742,52.5
28743,45.0
28744,45.0
28745,39.0
28746,38.5
28747,30.3
28748,30.3
28749,24.7
28750,12.1
28751,12.1
28752,10.8
28753,3.8
28754,5.6
28755,8.6
28756,10.8
28757,12.1
28758,8.6
28759,9.1
28760,8.6
28761,4.3
28762,22.5
28763,29.0
28764,31.2
28765,29.0
28766,24.7
28767,24.7
28768,14.7
28769,14.7
28770,24.2
28771,34.6
28772,113.2
28773,113.2
28774,113.2
28775,315.8
28776,315.8
28777,315.8
28778,953.0
28779,82.8
28780,82.8
28781,150.0
28782,924.4
28783,924.4
28784,939.5
28785,637.6
28786,299.2
28787,272.8
28788,272.8
28789,195.1
28790,201.6
28791,304.5
28792,167.0
28793,167.0
28794,195.1
28795,331.8
28796,998.1
28797,676.3
28798,196.0
28799,182.2
28800,240.3
28801,274.1
28802,268.0
28803,226.4
28804,427.2
28805,261.9
28806,164.8
28807,601.6
28808,601.6
28809,601.6
28810,1041.6
28811,1041.6
28812,1041.6
28813,920.5
28814,920.5
28815,759.1
28816,759.1
28817,759.1
28818,626.0
28819,626.0
28820,626.0
28821,590.4
28822,587.7
28823,536.6
28824,501.0
28825,501.8
28826,455.0
28827,373.9
28828,350.0
28829,350.0
28830,335.3
28831,320.1
28832,298.4
28833,282.8
28834,253.7
28835,215.1
28836,202.6
28837,178.6
28838,183.0
28839,179.1
28840,113.7
28841,91.0
28842,85.4
28843,77.2
28844,69.7
28845,67.2
28846,62.9
28847,59.0
28848,55.9
28849,52.0
28850,48.6
28851,44.2
28852,1.7
28853,1.7
28854,2.9
28855,5.1
28856,7.7
28857,13.0
28858,13.8
28859,16.0
28860,15.5
28861,14.7
28862,15.2
28863,21.6
28864,33.8
28865,39.9
28866,37.7
28867,35.1
28868,29.0
28869,26.4
28870,27.6
28871,33.4
28872,38.5
28873,38.5
28874,53.3
28875,59.8
28876,56.3
28877,55.0
28878,37.2
28879,17.7
28880,17.7
28881,22.9
28882,68.5
28883,68.5
28884,74.1
28885,110.1
28886,117.1
28887,40.2
28888,37.7
28889,37.7
28890,37.7
28891,229.9
28892,229.9
28893,229.9
28894,412.5
28895,715.3
28896,715.3
28897,715.3
28898,176.0
28899,176.0
28900,516.6
28901,516.6
28902,516.6
28903,794.7
28904,794.7
28905,790.3
28906,867.6
28907,867.6
28908,867.6
28909,917.5
28910,917.5
28911,249.8
28912,299.2
28913,269.8
28914,269.8
28915,269.8
28916,239.4
28917,298.4
28918,206.4
28919,206.4
28920,940.0
28921,295.8
28922,196.5
28923,196.5
28924,196.5
28925,158.3
28926,203.4
28927,239.4
28928,162.2
28929,235.0
28930,1099.2
28931,1099.2
28932,923.1
28933,923.1
28934,923.1
28935,796.4
28936,760.0
28937,800.8
28938,789.1
28939,737.4
28940,701.0
28941,692.3
28942,678.5
28943,650.2
28944,638.5
28945,547.5
28946,547.5
28947,542.2
28948,542.2
28949,494.1
28950,85.0
28951,412.9
28952,508.4
28953,516.6
28954,294.5
28955,192.1
28956,147.4
28957,130.0
28958,116.6
28959,106.7
28960,97.5
28961,92.7
28962,93.2
28963,89.8
28964,87.6
28965,107.9
28966,97.5
28967,68.5
28968,68.5
28969,68.9
28970,65.5
28971,0.8
28972,4.3
28973,67.2
28974,67.2
28975,67.2
28976,116.2
28977,116.2
28978,82.8
28979,82.8
28980,88.5
28981,88.8
28982,90.2
28983,97.5
28984,114.0
28985,121.4
28986,133.1
28987,144.4
28988,168.2
28989,168.2
28990,151.3
28991,151.3
28992,172.6
28993,190.8
28994,118.8
28995,194.3
28996,219.0
28997,217.8
28998,173.8
28999,200.8
29000,92.4
29001,94.1
29002,166.5
29003,144.0
29004,81.1
29005,68.5
29006,85.4
29007,91.9
29008,86.7
29009,87.6
29010,88.5
29011,105.0
29012,91.0
29013,67.7
29014,53.7
29015,53.3
29016,30.3
29017,45.5
29018,42.5
29019,78.0
29020,90.2
29021,55.0
29022,75.8
29023,122.3
29024,114.5
29025,154.4
29026,147.9
29027,238.1
29028,314.0
29029,286.3
29030,382.2
29031,405.2
29032,465.9
29033,418.1
29034,252.4
29035,556.5
29036,442.5
29037,382.5
29038,222.0
29039,283.2
29040,341.3
29041,467.2
29042,560.1
29043,469.8
29044,386.5
29045,287.6
29046,276.2
29047,299.2
29048,314.4
29049,298.0
29050,291.4
29051,296.7
29052,273.7
29053,255.9
29054,250.3
29055,264.6
29056,302.8
29057,267.2
29058,271.1
29059,259.8
29060,255.9
29061,269.8
29062,231.6
29063,208.6
29064,208.6
29065,208.6
29066,233.8
29067,263.3
29068,263.3
29069,263.3
29070,289.7
29071,289.7
29072,289.7
29073,344.9
29074,344.9
29075,344.9
29076,241.1
29077,350.0
29078,350.0
29079,350.0
29080,251.2
29081,259.8
29082,222.0
29083,142.3
29084,142.3
29085,137.0
29086,167.8
29087,334.5
29088,225.1
29089,225.1
29090,225.1
29091,152.7
29092,120.5
29093,106.7
29094,94.9
29095,88.0
29096,91.0
29097,91.0
29098,70.7
29099,70.7
29100,77.2
29101,73.3
29102,2.9
29103,35.1
29104,35.1
29105,35.1
29106,47.7
29107,50.3
29108,51.5
29109,65.9
29110,67.2
29111,71.1
29112,76.7
29113,88.5
29114,99.7
29115,105.8
29116,107.0
29117,117.4
29118,121.8
29119,144.4
29120,154.4
29121,169.6
29122,156.9
29123,187.8
29124,207.4
29125,317.5
29126,317.5
29127,367.4
29128,367.4
29129,777.3
29130,773.4
29131,807.3
29132,770.4
29133,735.7
29134,741.4
29135,734.4
29136,679.7
29137,659.4
29138,658.9
29139,633.3
29140,614.6
29141,593.0
29142,584.8
29143,533.1
29144,515.8
29145,492.3
29146,449.0
29147,432.9
29148,428.5
29149,399.1
29150,350.5
29151,317.9
29152,317.9
29153,306.7
29154,192.1
29155,192.1
29156,192.1
29157,145.7
29158,12.5
29159,12.5
29160,12.5
29161,38.5
29162,38.5
29163,38.5
29164,177.8
29165,177.8
29166,294.1
29167,294.1
29168,286.3
29169,319.7
29170,234.6
29171,298.4
29172,376.6
29173,401.3
29174,237.2
29175,501.8
29176,530.1
29177,497.1
29178,534.4
29179,531.8
29180,525.3
29181,252.0
29182,208.6
29183,182.2
29184,170.4
29185,159.2
29186,151.0
29187,146.2
29188,159.2
29189,169.6
29190,304.0
29191,567.4
29192,769.1
29193,731.8
29194,348.8
29195,680.5
29196,345.2
29197,274.5
29198,248.1
29199,362.6
29200,717.9
29201,642.4
29202,714.0
29203,301.9
29204,756.5
29205,742.2
29206,709.2
29207,346.6
29208,762.6
29209,342.7
29210,795.2
29211,760.0
29212,626.0
29213,303.1
29214,269.8
29215,518.8
29216,769.5
29217,241.6
29218,213.0
29219,283.7
29220,259.8
29221,830.7
29222,883.6
29223,828.1
29224,865.9
29225,505.4
29226,685.3
29227,308.4
29228,256.8
29229,256.8
29230,256.8
29231,227.7
29232,875.8
29233,875.8
29234,841.9
29235,843.3
29236,755.7
29237,659.8
29238,894.5
29239,896.2
29240,896.2
29241,917.9
29242,809.0
29243,373.5
29244,232.4
29245,704.9
29246,251.5
29247,271.1
29248,271.1
29249,303.1
29250,303.1
29251,622.9
29252,282.8
29253,282.8
29254,648.9
29255,648.9
29256,609.5
29257,606.4
29258,604.2
29259,579.1
29260,551.7
29261,322.2
29262,322.2
29263,322.2
29264,314.0
29265,173.5
29266,173.5
29267,173.5
29268,151.3
29269,97.5
29270,97.5
29271,101.4
29272,82.0
29273,82.0
29274,72.8
29275,71.1
29276,56.8
29277,63.2
29278,44.6
29279,36.0
29280,36.0
29281,33.4
29282,28.1
29283,18.1
29284,11.6
29285,9.5
29286,0.8
29287,0.8
29288,2.6
29289,5.6
29290,8.2
29291,9.9
29292,11.6
29293,12.1
29294,13.0
29295,15.5
29296,17.3
29297,18.6
29298,18.6
29299,18.6
29300,18.6
29301,20.8
29302,21.2
29303,26.8
29304,32.9
29305,36.3
29306,42.5
29307,45.9
29308,45.0
29309,45.5
29310,45.5
29311,46.7
29312,46.7
29313,32.9
29314,22.5
29315,16.9
29316,20.3
29317,31.6
29318,38.2
29319,45.5
29320,53.7
29321,48.1
29322,39.4
29323,28.6
29324,23.4
29325,21.2
29326,21.2
29327,19.9
29328,18.1
29329,16.9
29330,15.5
29331,17.3
29332,20.8
29333,22.5
29334,23.9
29335,21.6
29336,7.7
29337,13.3
29338,19.4
29339,18.6
29340,15.2
29341,16.9
29342,16.0
29343,11.3
29344,11.6
29345,13.3
29346,9.9
29347,8.6
29348,33.4
29349,33.4
29350,27.6
29351,22.9
29352,36.3
29353,135.7
29354,135.7
29355,769.1
29356,769.1
29357,960.0
29358,256.8
29359,377.8
29360,275.4
29361,917.5
29362,860.1
29363,877.5
29364,831.1
29365,849.4
29366,838.5
29367,824.2
29368,869.7
29369,928.3
29370,892.7
29371,879.7
29372,910.9
29373,952.1
29374,998.1
