,0,1
534,-67.1370868,18.2115553
535,-67.1370868,18.2115553
536,-67.1370868,18.2115553
537,-67.1370868,18.2115553
538,-67.1370868,18.2115553
539,-67.1370868,18.2115553
540,-67.1370868,18.2115553
541,-67.1370868,18.2115553
542,-67.1370868,18.2115553
543,-67.1370868,18.2115553
544,-67.1370868,18.2115553
545,-67.1370868,18.2115553
546,-67.1370868,18.2115553
547,-67.1370868,18.2115553
548,-67.1370868,18.2115553
549,-67.1370868,18.2115553
550,-67.1370868,18.2115553
551,-67.1370868,18.2115553
552,-67.1370868,18.2115553
553,-67.1370868,18.2115553
554,-67.1370868,18.2115553
555,-67.1370868,18.2115553
556,-67.1370868,18.2115553
557,-67.1370868,18.2115553
558,-67.1370868,18.2115553
559,-67.1370868,18.2115553
560,-67.1370868,18.2115553
561,-67.1370868,18.2115553
562,-67.1370868,18.2115553
563,-67.1370868,18.2115553
564,-67.1370868,18.2115553
565,-67.1370868,18.2115553
566,-67.1370868,18.2115553
567,-67.1370868,18.2115553
568,-67.1370868,18.2115553
569,-67.1370868,18.2115553
570,-67.1370868,18.2115553
571,-67.1370868,18.2115553
572,-67.1370868,18.2115553
573,-67.1370868,18.2115553
574,-67.1370868,18.2115553
575,-67.1370868,18.2115553
576,-67.1370868,18.2115553
577,-67.1370868,18.2115553
578,-67.1370868,18.2115553
579,-67.1370868,18.2115553
580,-67.1370868,18.2115553
581,-67.1370868,18.2115553
582,-67.1370868,18.2115553
583,-67.1370868,18.2115553
584,-67.1370868,18.2115553
585,-67.1370868,18.2115553
586,-67.1370868,18.2115553
587,-67.1370868,18.2115553
588,-67.1370868,18.2115553
589,-67.1370868,18.2115553
590,-67.1370868,18.2115553
591,-67.1370868,18.2115553
592,-67.1370868,18.2115553
593,-67.1370868,18.2115553
594,-67.1370868,18.2115553
595,-67.1370868,18.2115553
596,-67.1370868,18.2115553
597,-67.1370868,18.2115553
598,-67.1370868,18.2115553
599,-67.1370868,18.2115553
600,-67.1370868,18.2115553
601,-67.1370868,18.2115553
602,-67.1370868,18.2115553
603,-67.1370868,18.2115553
604,-67.1370868,18.2115553
605,-67.1370868,18.2115553
606,-67.1370868,18.2115553
607,-67.1370868,18.2115553
608,-67.1370868,18.2115553
609,-67.1370868,18.2115553
610,-67.1370868,18.2115553
611,-67.1370868,18.2115553
612,-67.1370868,18.2115553
613,-67.1370868,18.2115553
614,-67.1370868,18.2115553
615,-67.1370868,18.2115553
616,-67.1370868,18.2115553
617,-67.1370868,18.2115553
618,-67.1370868,18.2115553
619,-67.1370868,18.2115553
620,-67.1370868,18.2115553
621,-67.1370868,18.2115553
622,-67.1370868,18.2115553
623,-67.1370868,18.2115553
624,-67.1370868,18.2115553
625,-67.1370868,18.2115553
626,-67.1370868,18.2115553
627,-67.1370868,18.2115553
628,-67.1370868,18.2115553
629,-67.1370868,18.2115553
630,-67.1370868,18.2115553
631,-67.1370868,18.2115553
632,-67.1370868,18.2115553
633,-67.1370868,18.2115553
634,-67.1370868,18.2115553
635,-67.1370868,18.2115553
636,-67.1370868,18.2115553
637,-67.1370868,18.2115553
638,-67.1370868,18.2115553
639,-67.1370868,18.2115553
640,-67.1370868,18.2115553
641,-67.1370868,18.2115553
642,-67.1370868,18.2115553
643,-67.1370868,18.2115553
644,-67.1370868,18.2115553
645,-67.1370868,18.2115553
646,-67.1370868,18.2115553
647,-67.1370868,18.2115553
648,-67.1370868,18.2115553
649,-67.1370868,18.2115553
650,-67.1370868,18.2115553
651,-67.1370868,18.2115553
652,-67.1370868,18.2115553
653,-67.1370868,18.2115553
654,-67.1370868,18.2115553
655,-67.1370868,18.2115553
656,-67.1370868,18.2115553
657,-67.1370868,18.2115553
658,-67.1370868,18.2115553
659,-67.1370868,18.2115553
660,-67.1370868,18.2115553
661,-67.1370868,18.2115553
662,-67.1370868,18.2115553
663,-67.1370868,18.2115553
664,-67.1370868,18.2115553
665,-67.1370868,18.2115553
666,-67.1370868,18.2115553
667,-67.1370868,18.2115553
668,-67.1370868,18.2115553
669,-67.1370868,18.2115553
670,-67.1370868,18.2115553
671,-67.1370868,18.2115553
672,-67.1370868,18.2115553
673,-67.1370868,18.2115553
674,-67.1370868,18.2115553
675,-67.1370868,18.2115553
676,-67.1370868,18.2115553
677,-67.1370868,18.2115553
678,-67.1370868,18.2115553
679,-67.1370868,18.2115553
680,-67.1370868,18.2115553
681,-67.1370868,18.2115553
682,-67.1370868,18.2115553
683,-67.1370868,18.2115553
684,-67.1370868,18.2115553
685,-67.1370868,18.2115553
686,-67.1370868,18.2115553
687,-67.1370868,18.2115553
688,-67.1370868,18.2115553
689,-67.1370868,18.2115553
690,-67.1370868,18.2115553
691,-67.1370868,18.2115553
692,-67.1370868,18.2115553
693,-67.1370868,18.2115553
694,-67.1370868,18.2115553
695,-67.1370868,18.2115553
696,-67.1370868,18.2115553
697,-67.1370868,18.2115553
698,-67.1370868,18.2115553
699,-67.1370868,18.2115553
700,-67.1370868,18.2115553
701,-67.1370868,18.2115553
702,-67.1370868,18.2115553
703,-67.1370868,18.2115553
704,-67.1370868,18.2115553
705,-67.1370868,18.2115553
706,-67.1370868,18.2115553
707,-67.1370868,18.2115553
708,-67.1370868,18.2115553
709,-67.1370868,18.2115553
710,-67.1370868,18.2115553
711,-67.1370868,18.2115553
712,-67.1370868,18.2115553
713,-67.1370868,18.2115553
714,-67.1370868,18.2115553
715,-67.1370868,18.2115553
716,-67.1370868,18.2115553
717,-67.1370868,18.2115553
718,-67.1370868,18.2115553
719,-67.1370868,18.2115553
720,-67.1370868,18.2115553
721,-67.1370868,18.2115553
722,-67.1370868,18.2115553
723,-67.1370868,18.2115553
724,-67.1370868,18.2115553
725,-67.1370868,18.2115553
726,-67.1370868,18.2115553
727,-67.1370868,18.2115553
728,-67.1370868,18.2115553
729,-67.1370868,18.2115553
730,-67.1370868,18.2115553
731,-67.1370868,18.2115553
732,-67.1370868,18.2115553
733,-67.1370868,18.2115553
734,-67.1370868,18.2115553
735,-67.1370868,18.2115553
736,-67.1370868,18.2115553
737,-67.1370868,18.2115553
738,-67.1370868,18.2115553
739,-67.1370868,18.2115553
740,-67.1370868,18.2115553
741,-67.1370868,18.2115553
742,-67.1370868,18.2115553
743,-67.1370868,18.2115553
744,-67.1370868,18.2115553
745,-67.1370868,18.2115553
746,-67.1370868,18.2115553
747,-67.1370868,18.2115553
748,-67.1370868,18.2115553
749,-67.1370868,18.2115553
750,-67.1370868,18.2115553
751,-67.1370868,18.2115553
752,-67.1370868,18.2115553
753,-67.1370868,18.2115553
754,-67.1370868,18.2115553
755,-67.1370868,18.2115553
756,-67.1370868,18.2115553
757,-67.1370868,18.2115553
758,-67.1370868,18.2115553
759,-67.1370868,18.2115553
760,-67.1370868,18.2115553
761,-67.1370868,18.2115553
762,-67.1370868,18.2115553
763,-67.1370868,18.2115553
764,-67.1370868,18.2115553
765,-67.1370868,18.2115553
766,-67.1370868,18.2115553
767,-67.1370868,18.2115553
768,-67.1370868,18.2115553
769,-67.1370868,18.2115553
770,-67.1370868,18.2115553
771,-67.1370868,18.2115553
772,-67.1370868,18.2115553
773,-67.1370868,18.2115553
774,-67.1370868,18.2115553
775,-67.1370868,18.2115553
776,-67.1370868,18.2115553
777,-67.1370868,18.2115553
778,-67.1370868,18.2115553
779,-67.1370868,18.2115553
780,-67.1370868,18.2115553
781,-67.1370868,18.2115553
782,-67.1370868,18.2115553
783,-67.1370868,18.2115553
784,-67.1370868,18.2115553
785,-67.1370868,18.2115553
786,-67.1370868,18.2115553
787,-67.1370868,18.2115553
788,-67.1370868,18.2115553
789,-67.1370868,18.2115553
790,-67.1370868,18.2115553
791,-67.1370868,18.2115553
792,-67.1370868,18.2115553
793,-67.1370868,18.2115553
794,-67.1370868,18.2115553
795,-67.1370868,18.2115553
796,-67.1370868,18.2115553
797,-67.1370868,18.2115553
798,-67.1370868,18.2115553
799,-67.1370868,18.2115553
800,-67.1370868,18.2115553
801,-67.1370868,18.2115553
802,-67.1370868,18.2115553
803,-67.1370868,18.2115553
804,-67.1370868,18.2115553
805,-67.1370868,18.2115553
806,-67.1370868,18.2115553
807,-67.1370868,18.2115553
808,-67.1370868,18.2115553
809,-67.1370868,18.2115553
810,-67.1370868,18.2115553
811,-67.1370868,18.2115553
812,-67.1370868,18.2115553
813,-67.1370868,18.2115553
814,-67.1370868,18.2115553
815,-67.1370868,18.2115553
816,-67.1370868,18.2115553
817,-67.1370868,18.2115553
818,-67.1370868,18.2115553
819,-67.1370868,18.2115553
820,-67.1370868,18.2115553
821,-67.1370868,18.2115553
822,-67.1370868,18.2115553
823,-67.1370868,18.2115553
824,-67.1370868,18.2115553
825,-67.1370868,18.2115553
826,-67.1370868,18.2115553
827,-67.1370868,18.2115553
828,-67.1370868,18.2115553
829,-67.1370868,18.2115553
830,-67.1370868,18.2115553
831,-67.1370868,18.2115553
832,-67.1370868,18.2115553
833,-67.1370868,18.2115553
834,-67.1370868,18.2115553
835,-67.1370868,18.2115553
836,-67.1370868,18.2115553
837,-67.1370868,18.2115553
838,-67.1370868,18.2115553
839,-67.1370868,18.2115553
840,-67.1370868,18.2115553
841,-67.1370868,18.2115553
842,-67.1370868,18.2115553
843,-67.1370868,18.2115553
844,-67.1370868,18.2115553
845,-67.1370868,18.2115553
846,-67.1370868,18.2115553
847,-67.1370868,18.2115553
848,-67.1370868,18.2115553
849,-67.1370868,18.2115553
850,-67.1370868,18.2115553
851,-67.1370868,18.2115553
852,-67.1370868,18.2115553
853,-67.1370868,18.2115553
854,-67.1370868,18.2115553
855,-67.1370868,18.2115553
856,-67.1370868,18.2115553
857,-67.1370868,18.2115553
858,-67.1370868,18.2115553
859,-67.1370868,18.2115553
860,-67.1370868,18.2115553
861,-67.1370868,18.2115553
862,-67.1370868,18.2115553
863,-67.1370868,18.2115553
864,-67.1370868,18.2115553
865,-67.1370868,18.2115553
866,-67.1370868,18.2115553
867,-67.1370868,18.2115553
868,-67.1370868,18.2115553
869,-67.1370868,18.2115553
870,-67.1370868,18.2115553
871,-67.1370868,18.2115553
872,-67.1370868,18.2115553
873,-67.1370868,18.2115553
874,-67.1370868,18.2115553
875,-67.1370868,18.2115553
876,-67.1370868,18.2115553
877,-67.1370868,18.2115553
878,-67.1370868,18.2115553
879,-67.1370868,18.2115553
880,-67.1370868,18.2115553
881,-67.1370868,18.2115553
882,-67.1370868,18.2115553
883,-67.1370868,18.2115553
884,-67.1370868,18.2115553
885,-67.1370868,18.2115553
886,-67.1370868,18.2115553
887,-67.1370868,18.2115553
888,-67.1370868,18.2115553
889,-67.1370868,18.2115553
890,-67.1370868,18.2115553
891,-67.1370868,18.2115553
892,-67.1370868,18.2115553
893,-67.1370868,18.2115553
894,-67.1370868,18.2115553
895,-67.1370868,18.2115553
896,-67.1370868,18.2115553
897,-67.1370868,18.2115553
898,-67.1370868,18.2115553
899,-67.1370868,18.2115553
900,-67.1370868,18.2115553
901,-67.1370868,18.2115553
902,-67.1370868,18.2115553
903,-67.1370868,18.2115553
904,-67.1370868,18.2115553
905,-67.1370868,18.2115553
906,-67.1370868,18.2115553
907,-67.1370868,18.2115553
908,-67.1370868,18.2115553
909,-67.1370868,18.2115553
910,-67.1370868,18.2115553
911,-67.1370868,18.2115553
912,-67.1370868,18.2115553
913,-67.1370868,18.2115553
914,-67.1370868,18.2115553
915,-67.1370868,18.2115553
916,-67.1370868,18.2115553
917,-67.1370868,18.2115553
918,-67.1370868,18.2115553
919,-67.1370868,18.2115553
920,-67.1370868,18.2115553
921,-67.1370868,18.2115553
922,-67.1370868,18.2115553
923,-67.1370868,18.2115553
924,-67.1370868,18.2115553
925,-67.1370868,18.2115553
926,-67.1370868,18.2115553
927,-67.1370868,18.2115553
928,-67.1370868,18.2115553
929,-67.1370868,18.2115553
930,-67.1370868,18.2115553
931,-67.1370868,18.2115553
